登番,名前漢字,級,身長,体重,勝率,複勝率,直近10年勝率,直近10年2連帯率,直近10年3連帯率,直近5年勝率,直近5年2連帯率,直近5年3連帯率,1着率,2着率,3着率,1着回数,2着回数,出走回数,優出回数,優勝回数,平均スタートタイミング,1コース進入回数,1コース複勝率,1コース平均スタートタイミング,1コース平均スタート順位,2コース進入回数,2コース複勝率,2コース平均スタートタイミング,2コース平均スタート順位,3コース進入回数,3コース複勝率,3コース平均スタートタイミング,3コース平均スタート順位,4コース進入回数,4コース複勝率,4コース平均スタートタイミング,4コース平均スタート順位,5コース進入回数,5コース複勝率,5コース平均スタートタイミング,5コース平均スタート順位,6コース進入回数,6コース複勝率,6コース平均スタートタイミング,6コース平均スタート順位,1コース1着回数,1コース2着回数,1コース3着回数,1コース4着回数,1コース5着回数,1コース6着回数,2コース1着回数,2コース2着回数,2コース3着回数,2コース4着回数,2コース5着回数,2コース6着回数,3コース1着回数,3コース2着回数,3コース3着回数,3コース4着回数,3コース5着回数,3コース6着回数,4コース1着回数,4コース2着回数,4コース3着回数,4コース4着回数,4コース5着回数,4コース6着回数,5コース1着回数,5コース2着回数,5コース3着回数,5コース4着回数,5コース5着回数,5コース6着回数,6コース1着回数,6コース2着回数,6コース3着回数,6コース4着回数,6コース5着回数,6コース6着回数,算出期間自,算出期間至
5047,國　分　　将太郎,A2,162,55,5.54,37.9,4.47,24.7,41.6,4.76,27.6,46.0,19.8,18.1,19.0,23,21,116,0,0,0.17,20,75.0,0.16,2.6,22,54.5,0.15,3.2,19,42.1,0.13,2.6,17,35.2,0.19,3.6,19,10.5,0.16,2.9,19,5.2,0.21,4.3,13,2,0,1,1,2,6,6,4,3,2,1,3,5,7,3,0,1,1,5,2,0,4,4,0,2,3,3,8,3,0,1,6,6,2,4,2024-05-01,2024-10-31
5048,眞　鳥　　康　太,B1,167,58,4.21,16.6,3.96,17.4,33.4,4.16,19.2,36.4,4.5,12.1,21.2,3,8,66,0,0,0.17,7,57.1,0.2,3.7,11,27.2,0.15,3.6,10,0.0,0.16,2.8,12,16.6,0.2,3.0,13,7.6,0.16,3.7,13,7.6,0.18,4.2,2,2,0,0,1,1,1,2,2,2,2,2,0,0,2,3,2,3,0,2,3,3,2,2,0,1,2,5,1,3,0,1,5,4,2,1,2024-05-01,2024-10-31
5049,松　井　　友　汰,A2,169,55,5.9,43.1,4.45,25.3,41.2,4.75,28.4,45.0,22.7,20.5,17.4,30,27,132,3,0,0.16,22,90.9,0.16,3.3,24,50.0,0.15,3.1,23,34.7,0.14,3.2,21,33.3,0.16,3.3,22,18.1,0.18,3.3,20,30.0,0.17,3.9,14,6,1,0,1,0,5,7,3,3,4,2,4,4,6,4,1,3,5,2,7,0,3,4,1,3,3,3,6,6,1,5,3,4,4,2,2024-05-01,2024-10-31
5050,木　下　　雄　介,A2,163,53,5.62,42.8,4.1,22.3,36.7,4.38,24.7,40.8,21.9,21.0,14.3,23,22,105,1,0,0.15,15,86.6,0.13,2.8,17,47.0,0.14,3.4,20,40.0,0.14,2.4,21,42.8,0.14,2.2,18,27.7,0.14,2.6,14,14.2,0.21,4.5,11,2,1,0,0,1,1,7,1,2,5,1,4,4,3,4,4,1,6,3,5,1,3,2,1,4,4,1,4,4,0,2,1,1,5,5,2024-05-01,2024-10-31
5051,松　本　　純　平,A1,166,56,6.85,52.7,5.09,33.7,48.3,5.43,36.8,52.8,25.0,27.8,17.6,27,30,108,5,0,0.16,23,82.6,0.15,3.0,17,70.5,0.14,3.4,15,40.0,0.17,3.7,17,35.2,0.14,3.4,18,55.5,0.16,3.9,18,22.2,0.2,4.6,18,1,2,1,0,0,4,8,4,0,0,1,1,5,1,3,3,2,1,5,6,4,1,0,1,9,2,4,1,1,2,2,4,3,5,1,2024-05-01,2024-10-31
5052,赤　井　　星璃菜,B2,163,59,0.0,0.0,2.48,7.4,14.0,2.79,9.3,17.6,,,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-01,2024-10-31
5053,山　口　　広　樹,B1,168,56,4.54,28.8,3.4,14.2,25.3,3.67,16.1,28.5,11.9,16.9,15.3,7,10,59,1,0,0.18,7,85.7,0.14,2.7,13,15.3,0.18,2.8,10,50.0,0.18,3.5,14,14.2,0.19,3.9,7,14.2,0.2,4.3,8,12.5,0.18,3.9,3,3,0,0,1,0,1,1,3,1,4,3,1,4,1,1,2,1,1,1,3,2,3,4,1,0,1,1,1,3,0,1,1,0,4,2,2024-05-01,2024-10-31
5054,佐々木　　大　河,B1,160,53,5.14,26.7,4.13,21.7,35.3,4.44,24.7,39.5,12.9,13.8,24.1,15,16,116,1,0,0.14,14,50.0,0.13,2.1,20,30.0,0.16,3.4,22,27.2,0.13,2.5,19,15.7,0.15,3.2,26,30.7,0.12,2.5,15,6.6,0.13,3.2,6,1,3,1,1,2,1,5,2,5,4,3,3,3,8,4,1,3,3,0,8,2,6,0,2,6,4,7,4,3,0,1,3,5,3,3,2024-05-01,2024-10-31
5055,眞　鳥　　章　太,A2,172,56,5.51,33.3,4.32,21.7,38.8,4.57,23.8,42.1,20.8,12.5,20.8,25,15,120,3,0,0.15,20,70.0,0.11,2.1,20,50.0,0.14,2.7,21,28.5,0.15,3.1,21,23.8,0.16,3.0,20,20.0,0.14,2.8,18,5.5,0.18,4.2,12,2,3,2,1,0,5,5,4,3,0,3,3,3,7,3,4,1,3,2,3,5,7,1,2,2,4,5,4,3,0,1,4,1,8,4,2024-05-01,2024-10-31
5056,西　岡　　成　美,B1,157,44,5.23,32.2,4.88,27.3,44.9,5.19,30.3,48.9,17.7,14.6,14.6,17,14,96,1,0,0.13,22,72.7,0.14,2.4,11,36.3,0.14,3.3,15,26.6,0.13,2.7,20,20.0,0.12,3.0,15,20.0,0.14,3.0,13,0.0,0.12,3.3,14,2,3,1,0,1,1,3,2,2,3,0,1,3,4,2,2,3,0,4,2,6,5,3,1,2,1,5,3,3,0,0,2,4,3,4,2024-05-01,2024-10-31
5057,上　田　　紗　奈,A2,157,46,5.67,44.4,4.12,25.2,35.8,4.57,29.6,41.5,25.6,18.9,11.1,23,17,90,1,0,0.14,18,94.4,0.14,2.6,16,43.7,0.14,2.1,14,57.1,0.11,2.3,16,12.5,0.14,2.6,13,30.7,0.14,3.2,13,15.3,0.15,2.8,16,1,0,0,0,1,2,5,1,0,4,4,2,6,2,0,1,3,0,2,3,5,2,4,1,3,1,2,3,3,2,0,3,0,4,4,2024-05-01,2024-10-31
5058,前　原　　大　道,A2,163,53,6.09,44.7,5.12,31.6,50.5,5.35,33.9,53.7,22.8,22.0,16.3,28,27,123,2,0,0.18,23,69.5,0.17,3.8,18,55.5,0.2,4.3,22,40.9,0.19,3.6,17,47.0,0.15,3.4,18,55.5,0.15,3.5,25,8.0,0.2,4.7,13,3,1,1,2,1,5,5,2,2,2,2,3,6,4,4,4,1,1,7,2,4,1,2,5,5,1,4,1,1,1,1,10,7,3,3,2024-05-01,2024-10-31
5059,冨　田　　　　祥,B2,165,53,2.32,5.8,2.31,7.0,12.5,2.53,8.6,15.1,0.0,5.9,0.0,0,2,34,0,0,0.13,3,0.0,0.14,2.3,5,20.0,0.12,3.2,5,0.0,0.13,3.4,7,14.2,0.11,1.8,6,0.0,0.16,3.3,8,0.0,0.13,2.4,0,0,0,0,1,2,0,1,0,1,1,2,0,0,0,2,2,1,0,1,0,1,2,2,0,0,0,2,1,3,0,0,0,2,1,5,2024-05-01,2024-10-31
5060,数　原　　　　魁,B1,159,52,4.92,26.7,4.04,19.5,34.0,4.26,21.1,36.7,16.1,10.7,17.9,18,12,112,2,0,0.17,17,64.7,0.17,3.9,17,17.6,0.16,3.3,18,27.7,0.16,3.4,21,42.8,0.15,2.7,17,0.0,0.18,4.2,21,9.5,0.17,4.1,9,2,2,2,0,2,0,3,3,7,3,1,3,2,5,2,4,2,5,4,5,1,4,1,0,0,3,5,4,5,1,1,2,6,7,4,2024-05-01,2024-10-31
5061,中　村　　駿　平,B2,164,53,3.9,18.7,3.02,11.5,19.6,3.23,13.2,22.0,10.4,8.3,10.4,5,4,48,0,0,0.16,7,28.5,0.2,3.6,8,25.0,0.14,3.3,8,37.5,0.14,3.0,8,12.5,0.15,3.3,10,10.0,0.18,3.4,7,0.0,0.16,4.0,2,0,0,1,1,3,1,1,1,2,1,2,1,2,2,1,1,1,0,1,1,2,0,4,1,0,0,2,5,2,0,0,1,2,3,1,2024-05-01,2024-10-31
5063,大　塚　　雅　治,B1,175,54,4.76,24.4,3.25,10.9,23.9,3.53,12.6,27.5,14.4,10.0,21.1,13,9,90,0,0,0.17,11,54.5,0.15,3.0,14,28.5,0.25,4.8,14,42.8,0.14,2.6,11,18.1,0.14,3.0,14,7.1,0.18,4.1,26,11.5,0.15,3.8,5,1,1,2,2,0,1,3,1,3,3,3,3,3,2,4,2,0,2,0,4,1,1,3,1,0,6,2,2,2,1,2,5,5,4,8,2024-05-01,2024-10-31
5064,品　川　　二千翔,B1,165,53,5.32,30.4,4.19,21.0,37.4,4.4,22.7,40.4,14.3,16.2,22.9,15,17,105,1,0,0.16,15,60.0,0.15,3.4,19,36.8,0.17,3.7,12,25.0,0.15,3.6,20,30.0,0.16,3.3,18,22.2,0.15,3.3,21,14.2,0.17,4.1,7,2,2,1,2,1,3,4,4,3,2,2,2,1,5,1,2,1,2,4,5,4,4,1,0,4,5,4,3,2,1,2,3,8,4,2,2024-05-01,2024-10-31
5065,伊久間　　陽　優,B1,166,54,4.14,23.4,3.8,20.0,31.7,4.1,22.4,35.2,7.8,15.6,12.5,5,10,64,0,0,0.16,8,50.0,0.15,4.1,6,33.3,0.14,4.7,9,33.3,0.2,3.4,10,10.0,0.15,2.5,12,25.0,0.14,3.8,19,10.5,0.18,3.9,2,2,1,2,1,0,1,1,0,1,2,1,0,3,1,1,3,1,1,0,1,2,2,4,1,2,1,2,3,3,0,2,4,3,4,4,2024-05-01,2024-10-31
5066,鈴　木　　孝　明,B1,172,56,5.04,31.0,4.59,26.2,42.7,4.92,28.9,47.1,11.6,19.4,20.2,15,25,129,0,0,0.18,22,54.5,0.18,3.2,16,43.7,0.17,3.8,26,38.4,0.19,3.7,27,18.5,0.18,3.8,24,20.8,0.19,4.2,14,7.1,0.18,4.1,10,2,3,3,3,1,1,6,3,3,1,2,1,9,3,3,6,4,1,4,9,4,3,5,2,3,5,4,6,4,0,1,3,3,3,4,2024-05-01,2024-10-31
5067,山　田　　真　聖,B1,169,58,4.16,24.7,3.5,17.6,26.1,3.69,19.5,28.7,13.3,11.4,8.6,14,12,105,1,0,0.18,14,64.2,0.17,3.3,19,10.5,0.18,3.6,22,40.9,0.19,3.6,16,25.0,0.19,3.6,18,5.5,0.17,3.5,16,6.2,0.2,5.0,6,3,0,0,4,1,0,2,3,1,7,6,4,5,1,6,2,4,3,1,1,4,3,4,1,0,3,3,6,5,0,1,1,2,5,7,2024-05-01,2024-10-31
5068,前　田　　　　滉,A1,167,51,6.61,52.5,5.45,35.5,54.1,5.77,39.8,58.3,29.7,22.9,14.4,35,27,118,6,1,0.15,21,100.0,0.13,2.4,24,50.0,0.16,2.9,19,78.9,0.11,2.7,19,52.6,0.15,3.2,22,9.0,0.16,3.4,13,15.3,0.16,4.6,18,3,0,0,0,0,7,5,4,4,1,3,5,10,1,1,1,1,4,6,3,2,3,1,0,2,6,6,5,3,1,1,3,4,2,2,2024-05-01,2024-10-31
5069,山　崎　　小葉音,A2,148,42,5.73,42.2,3.7,18.0,28.4,3.92,19.6,30.9,17.5,24.7,14.4,17,24,97,1,0,0.13,15,93.3,0.15,1.9,21,47.6,0.1,1.6,19,36.8,0.16,2.7,15,33.3,0.13,2.6,21,23.8,0.13,2.3,6,0.0,0.17,3.7,7,7,1,0,0,0,3,7,3,5,2,1,2,5,2,4,3,3,4,1,2,4,1,3,1,4,4,5,4,3,0,0,2,0,2,2,2024-05-01,2024-10-31
5070,中　島　　　　航,B1,175,54,4.0,17.8,3.8,19.8,31.1,3.92,20.7,32.3,11.6,6.3,13.7,11,6,95,0,0,0.18,17,76.4,0.17,2.5,17,0.0,0.19,3.6,15,0.0,0.18,4.0,12,8.3,0.2,3.3,14,14.2,0.18,3.4,20,5.0,0.18,4.4,11,2,0,1,1,2,0,0,4,4,5,4,0,0,3,3,7,2,0,1,3,1,6,1,0,2,2,3,3,4,0,1,1,5,6,7,2024-05-01,2024-10-31
5071,野見山　　拓　己,B1,166,54,3.87,15.0,3.47,13.6,26.3,3.61,14.4,28.1,1.9,13.2,18.9,1,7,53,0,0,0.17,4,50.0,0.14,2.3,10,30.0,0.18,3.8,7,14.2,0.14,3.3,10,20.0,0.15,2.6,10,0.0,0.18,4.1,12,0.0,0.18,4.2,1,1,0,1,0,1,0,3,1,1,4,1,0,1,2,1,0,3,0,2,3,0,3,1,0,0,1,3,4,2,0,0,3,5,1,3,2024-05-01,2024-10-31
5072,吉　田　　杏　美,B2,166,48,0.0,0.0,2.04,2.6,8.0,2.17,3.0,9.1,,,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-01,2024-10-31
5073,上　原　　健次郎,B1,157,55,4.06,17.1,3.98,16.2,33.7,4.11,17.0,35.4,4.0,13.1,18.2,4,13,99,0,0,0.16,11,36.3,0.18,4.0,20,25.0,0.17,3.8,18,11.1,0.15,3.4,15,26.6,0.17,3.3,21,4.7,0.17,3.2,14,7.1,0.14,3.4,1,3,0,2,4,1,2,3,6,4,4,1,0,2,4,4,3,5,1,3,3,5,2,0,0,1,3,6,5,6,0,1,2,1,3,7,2024-05-01,2024-10-31
5074,大　澤　　誠　也,B1,162,55,4.22,17.5,3.61,15.1,26.8,3.73,16.0,28.2,10.3,7.2,16.5,10,7,97,0,0,0.17,12,50.0,0.15,3.8,19,31.5,0.15,3.4,17,0.0,0.19,3.8,16,6.2,0.16,4.1,20,20.0,0.17,3.7,13,0.0,0.18,4.5,4,2,3,0,3,0,2,4,2,4,1,6,0,0,5,5,4,3,1,0,3,5,6,1,3,1,2,5,6,3,0,0,1,3,4,5,2024-05-01,2024-10-31
5075,中　島　　秀　治,A1,169,53,6.9,55.7,5.22,33.9,50.6,5.4,35.4,53.0,32.9,22.8,18.1,49,34,149,5,2,0.16,30,90.0,0.16,2.5,26,69.2,0.18,3.8,21,47.6,0.14,2.9,17,58.8,0.16,2.4,25,44.0,0.17,3.4,30,23.3,0.15,3.1,24,3,1,1,1,0,9,9,2,2,1,3,6,4,5,3,2,1,5,5,3,1,1,1,4,7,6,3,5,0,1,6,10,2,5,5,2024-05-01,2024-10-31
5076,石　原　　　　光,B1,161,53,3.9,21.6,3.25,14.5,25.1,3.4,15.5,26.9,9.6,12.0,12.0,8,10,83,0,0,0.2,12,41.6,0.18,4.8,15,20.0,0.22,4.1,16,31.2,0.19,4.1,11,9.0,0.21,4.1,16,18.7,0.21,4.6,13,7.6,0.19,4.5,4,1,2,0,1,4,0,3,4,2,4,2,3,2,0,2,2,6,1,0,3,0,3,4,0,3,1,5,4,3,0,1,0,2,3,7,2024-05-01,2024-10-31
5077,滝　沢　　　　崚,B1,165,48,4.05,13.3,2.7,8.2,16.3,2.82,8.9,17.6,6.7,6.7,18.3,4,4,60,0,0,0.15,8,37.5,0.18,3.9,11,27.2,0.12,3.2,14,7.1,0.19,3.8,10,0.0,0.1,2.0,10,10.0,0.18,3.6,7,0.0,0.14,3.9,2,1,2,0,1,2,0,3,3,4,1,0,1,0,0,5,3,5,0,0,3,4,2,1,1,0,2,2,3,2,0,0,1,2,3,1,2024-05-01,2024-10-31
5078,山　川　　波　乙,B2,154,47,0.0,0.0,3.34,15.9,25.4,3.49,17.1,27.2,,,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-01,2024-10-31
5079,大　石　　真　央,B1,152,44,4.46,22.3,3.61,17.1,29.3,3.75,18.2,31.0,10.6,11.7,18.1,10,11,94,0,0,0.2,13,38.4,0.18,4.5,20,20.0,0.21,4.2,18,27.7,0.2,3.4,16,12.5,0.19,3.6,15,26.6,0.21,4.3,12,8.3,0.21,3.9,5,0,0,1,5,2,1,3,5,5,2,4,2,3,6,2,3,2,1,1,3,3,3,4,1,3,1,5,3,2,0,1,2,2,4,3,2024-05-01,2024-10-31
5081,篠　原　　飛　翔,B1,172,52,4.88,27.5,4.22,22.1,39.0,4.41,23.5,41.5,10.0,17.5,16.7,12,21,120,2,0,0.17,14,28.5,0.19,4.2,23,39.1,0.2,4.7,23,26.0,0.17,3.7,24,37.5,0.16,3.7,22,18.1,0.16,3.6,13,7.6,0.15,3.8,1,3,3,5,0,2,5,4,2,7,4,1,2,4,3,6,2,6,3,6,6,4,3,2,1,3,5,6,3,4,0,1,1,3,5,2,2024-05-01,2024-10-31
5082,一　色　　凌　雅,B1,167,59,4.59,25.6,4.07,20.4,35.9,4.2,21.5,37.4,13.4,12.2,13.4,11,10,82,2,0,0.21,8,37.5,0.24,3.8,14,35.7,0.18,4.6,23,43.4,0.21,3.7,14,14.2,0.24,4.1,12,0.0,0.23,4.9,11,9.0,0.2,4.4,2,1,1,2,2,0,3,2,2,2,1,3,4,6,2,3,4,4,1,1,3,2,3,4,0,0,1,4,4,3,1,0,2,4,3,1,2024-05-01,2024-10-31
5083,柳　瀬　　幹　太,B1,166,54,4.7,23.6,3.44,14.3,25.5,3.57,15.1,26.9,9.6,14.0,18.4,11,16,114,0,0,0.14,14,71.4,0.17,3.9,22,27.2,0.15,3.1,21,19.0,0.14,3.0,16,18.7,0.14,2.6,22,9.0,0.12,2.6,19,10.5,0.11,2.2,6,4,1,0,3,0,1,5,6,4,3,2,2,2,6,5,2,4,0,3,3,8,1,1,1,1,3,4,8,3,1,1,2,9,2,4,2024-05-01,2024-10-31
5084,末　永　　和　也,A1,173,53,6.93,52.1,5.83,39.6,57.4,6.04,41.7,60.0,30.3,21.8,18.3,43,31,142,5,1,0.14,30,86.6,0.14,3.0,26,46.1,0.14,3.2,25,72.0,0.13,2.8,18,38.8,0.16,3.2,23,34.7,0.13,2.2,20,15.0,0.14,3.3,21,5,2,0,1,1,4,8,5,3,4,2,8,10,1,2,1,3,3,4,7,2,1,1,4,4,5,5,4,1,3,0,6,6,0,5,2024-05-01,2024-10-31
5085,中　村　　栄　治,B1,161,54,4.4,20.2,3.82,17.4,32.5,3.98,18.5,34.7,10.7,9.5,19.0,9,8,84,0,0,0.18,12,58.3,0.15,3.0,11,27.2,0.15,3.1,15,6.6,0.19,3.6,19,15.7,0.19,3.5,15,20.0,0.18,3.6,12,0.0,0.21,5.3,4,3,2,1,1,0,2,1,3,3,0,2,0,1,2,6,2,3,1,2,5,4,3,4,2,1,3,3,2,4,0,0,1,3,3,5,2024-05-01,2024-10-31
5086,本　村　　　　大,B1,173,52,4.51,32.5,3.9,20.1,33.5,4.02,21.2,35.0,14.0,18.6,4.7,12,16,86,1,0,0.15,16,62.5,0.15,3.2,18,16.6,0.16,3.9,13,46.1,0.14,3.5,17,41.1,0.11,2.9,9,22.2,0.17,3.3,13,0.0,0.18,3.5,7,3,0,3,2,1,1,2,1,6,5,3,2,4,0,2,3,1,2,5,2,1,1,6,0,2,0,1,2,4,0,0,1,1,6,5,2024-05-01,2024-10-31
5087,佐　藤　　　　航,A2,164,52,5.95,39.6,5.11,33.6,49.9,5.27,35.1,51.9,19.8,19.8,22.9,26,26,131,5,0,0.19,22,77.2,0.17,3.0,26,46.1,0.2,3.9,18,33.3,0.17,3.4,18,33.3,0.16,3.4,24,20.8,0.23,4.0,23,26.0,0.2,4.1,12,5,3,2,0,0,3,9,5,4,3,2,3,3,4,3,3,2,3,3,6,2,4,0,3,2,7,3,5,4,2,4,5,4,6,0,2024-05-01,2024-10-31
5088,高　憧　　四　季,B1,157,45,5.42,31.6,4.92,31.4,46.0,5.13,33.4,48.6,23.5,8.2,19.4,23,8,98,0,0,0.16,17,82.3,0.18,2.6,14,35.7,0.16,3.4,19,15.7,0.13,2.1,18,27.7,0.19,3.6,17,17.6,0.15,2.9,13,7.6,0.15,3.2,13,1,1,2,0,0,4,1,3,2,3,1,2,1,6,7,1,2,3,2,6,2,2,3,1,2,1,7,3,2,0,1,2,1,5,3,2024-05-01,2024-10-31
5089,前　田　　　　翔,A2,167,52,6.16,39.2,5.48,32.4,55.0,5.66,34.5,57.4,22.5,16.7,23.5,23,17,102,2,0,0.15,19,78.9,0.1,1.4,17,29.4,0.11,2.7,19,47.3,0.15,2.9,18,33.3,0.19,4.2,15,33.3,0.17,3.7,14,0.0,0.17,4.6,13,2,2,1,0,0,3,2,5,5,1,0,6,3,3,2,3,2,1,5,5,5,1,1,0,5,5,2,2,1,0,0,4,4,3,3,2024-05-01,2024-10-31
5090,生　方　　靖　亜,B1,168,55,4.51,26.9,3.97,18.5,31.6,4.12,19.6,33.3,13.5,13.5,11.2,12,12,89,0,0,0.16,13,76.9,0.16,2.9,14,35.7,0.15,2.8,16,37.5,0.14,2.6,17,11.7,0.17,3.8,17,5.8,0.16,3.6,12,0.0,0.21,4.4,7,3,0,1,1,0,3,2,2,1,6,0,1,5,1,3,3,3,1,1,4,4,1,6,0,1,2,5,5,4,0,0,1,2,4,5,2024-05-01,2024-10-31
5091,為　本　　智　也,A2,167,57,5.62,35.0,4.61,28.0,41.8,4.79,29.9,44.1,23.4,11.7,19.5,18,9,77,1,0,0.14,12,75.0,0.14,2.3,13,53.8,0.16,2.9,10,20.0,0.14,3.1,14,35.7,0.15,2.7,12,16.6,0.13,2.8,16,12.5,0.13,3.5,8,1,1,1,0,0,5,2,2,2,2,0,1,1,2,4,1,1,3,2,2,2,1,3,1,1,5,0,3,2,0,2,3,3,5,3,2024-05-01,2024-10-31
5092,篠　原　　晟　弥,B1,166,52,5.25,33.0,4.5,26.0,40.9,4.63,27.1,42.7,19.8,13.2,19.8,21,14,106,0,0,0.15,17,82.3,0.13,2.9,15,33.3,0.17,3.8,19,31.5,0.18,3.5,18,22.2,0.14,3.1,17,17.6,0.12,3.1,20,15.0,0.15,3.2,10,4,0,1,1,0,2,3,6,1,1,2,3,3,4,4,1,3,2,2,3,2,4,5,2,1,2,4,4,4,2,1,6,3,4,4,2024-05-01,2024-10-31
5093,浦　野　　　　海,B1,169,53,4.72,24.6,3.67,17.7,29.2,3.83,18.9,31.2,13.8,10.8,23.1,9,7,65,1,0,0.18,10,60.0,0.15,3.0,8,12.5,0.17,3.8,13,46.1,0.16,2.6,12,16.6,0.19,4.1,12,8.3,0.17,3.9,10,0.0,0.23,5.3,6,0,0,1,2,1,1,0,4,0,3,0,1,5,2,1,2,2,0,2,4,0,4,2,1,0,3,4,3,1,0,0,2,0,3,5,2024-05-01,2024-10-31
5094,生　田　　波美音,B2,167,51,0.0,0.0,3.89,19.1,33.1,4.06,20.6,35.3,,,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-01,2024-10-31
5095,小　原　　聡　将,A2,161,52,5.77,39.5,4.68,26.2,42.4,4.68,26.2,42.4,16.0,23.5,21.0,13,19,81,1,0,0.14,12,75.0,0.13,1.8,19,52.6,0.14,2.6,10,10.0,0.13,2.9,13,30.7,0.14,2.3,17,47.0,0.14,2.9,10,0.0,0.16,3.5,8,1,1,1,0,1,1,9,5,1,2,1,0,1,5,2,1,0,1,3,2,4,1,1,3,5,1,4,3,1,0,0,3,2,2,3,2024-05-01,2024-10-31
5096,上　原　　　　崚,B1,164,52,5.17,31.1,3.68,16.4,29.8,3.68,16.4,29.8,14.4,16.7,17.8,13,15,90,2,0,0.14,16,68.7,0.13,2.6,12,33.3,0.16,2.5,15,40.0,0.15,2.5,18,11.1,0.12,2.5,15,20.0,0.11,2.4,14,14.2,0.16,2.5,9,2,1,0,3,1,1,3,1,4,3,0,2,4,2,1,4,1,0,2,8,3,2,2,1,2,1,6,2,3,0,2,3,4,4,1,2024-05-01,2024-10-31
5098,大　江　　　　純,B1,170,53,4.43,26.0,3.59,16.2,28.7,3.59,16.2,28.7,12.0,14.1,12.0,11,13,92,1,0,0.15,11,54.5,0.11,2.5,12,41.6,0.19,3.4,18,27.7,0.11,2.4,18,33.3,0.12,2.6,16,6.2,0.2,3.6,16,6.2,0.17,3.8,3,3,2,1,1,1,2,3,3,2,0,1,2,3,2,5,3,3,3,3,2,4,3,2,1,0,2,4,3,6,0,1,0,3,5,7,2024-05-01,2024-10-31
5100,栗　原　　一　馬,B1,174,57,3.65,16.8,2.79,9.5,18.0,2.79,9.5,18.0,6.5,10.4,19.5,5,8,77,0,0,0.16,10,50.0,0.18,3.7,16,6.2,0.16,3.6,12,16.6,0.13,2.7,9,33.3,0.16,3.3,13,15.3,0.16,3.7,17,0.0,0.16,3.4,3,2,2,1,1,1,0,1,4,1,6,4,0,2,3,0,4,1,1,2,2,0,1,2,1,1,1,0,7,3,0,0,3,1,3,10,2024-05-01,2024-10-31
5101,表　　　　健　太,B2,168,54,3.22,11.1,2.27,4.6,10.6,2.27,4.6,10.6,2.8,8.3,8.3,1,3,36,0,0,0.19,4,50.0,0.11,1.5,8,12.5,0.23,5.3,6,16.6,0.19,3.2,5,0.0,0.17,3.8,10,0.0,0.2,5.3,3,0.0,0.22,6.0,1,1,1,0,0,0,0,1,1,1,1,4,0,1,0,3,1,1,0,0,1,1,1,2,0,0,0,3,6,0,0,0,0,1,1,1,2024-05-01,2024-10-31
5102,原　田　　雄　次,B1,166,52,4.69,26.0,3.84,19.0,32.6,3.84,19.0,32.6,11.0,15.0,22.0,11,15,100,0,0,0.19,11,63.6,0.17,3.7,16,31.2,0.16,3.9,19,36.8,0.19,3.8,19,26.3,0.21,4.1,19,5.2,0.19,4.3,16,6.2,0.21,4.7,5,2,0,2,0,2,0,5,3,2,2,3,3,4,7,1,2,1,3,2,7,2,3,2,0,1,4,4,4,4,0,1,1,3,6,5,2024-05-01,2024-10-31
5103,芝　田　　京　介,B2,165,55,3.83,14.5,2.88,11.2,20.0,2.88,11.2,20.0,10.4,4.2,14.6,5,2,48,0,0,0.15,7,28.5,0.15,2.9,8,0.0,0.18,3.1,12,8.3,0.15,3.3,8,0.0,0.14,1.9,6,66.6,0.15,2.2,7,0.0,0.14,3.0,2,0,1,0,3,1,0,0,1,2,3,2,1,0,2,4,3,2,0,0,3,2,2,1,2,2,0,0,0,2,0,0,0,2,1,4,2024-05-01,2024-10-31
