登番,名前漢字,級,身長,体重,勝率,複勝率,直近10年勝率,直近10年2連帯率,直近10年3連帯率,直近5年勝率,直近5年2連帯率,直近5年3連帯率,1着率,2着率,3着率,1着回数,2着回数,出走回数,優出回数,優勝回数,平均スタートタイミング,1コース進入回数,1コース複勝率,1コース平均スタートタイミング,1コース平均スタート順位,2コース進入回数,2コース複勝率,2コース平均スタートタイミング,2コース平均スタート順位,3コース進入回数,3コース複勝率,3コース平均スタートタイミング,3コース平均スタート順位,4コース進入回数,4コース複勝率,4コース平均スタートタイミング,4コース平均スタート順位,5コース進入回数,5コース複勝率,5コース平均スタートタイミング,5コース平均スタート順位,6コース進入回数,6コース複勝率,6コース平均スタートタイミング,6コース平均スタート順位,1コース1着回数,1コース2着回数,1コース3着回数,1コース4着回数,1コース5着回数,1コース6着回数,2コース1着回数,2コース2着回数,2コース3着回数,2コース4着回数,2コース5着回数,2コース6着回数,3コース1着回数,3コース2着回数,3コース3着回数,3コース4着回数,3コース5着回数,3コース6着回数,4コース1着回数,4コース2着回数,4コース3着回数,4コース4着回数,4コース5着回数,4コース6着回数,5コース1着回数,5コース2着回数,5コース3着回数,5コース4着回数,5コース5着回数,5コース6着回数,6コース1着回数,6コース2着回数,6コース3着回数,6コース4着回数,6コース5着回数,6コース6着回数,算出期間自,算出期間至
5111,三　村　　岳　人,B1,169,52,2.8,3.4,2.47,5.0,12.6,2.47,5.0,12.6,1.1,2.3,10.3,1,2,87,0,0,0.17,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,15,20.0,0.17,3.6,21,0.0,0.19,3.8,51,0.0,0.17,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,4,2,0,0,1,7,7,6,0,0,5,12,13,20,2021-05-01,2021-10-31
5112,砂　長　　知　輝,B1,169,54,5.1,29.5,4.01,17.3,35.3,4.01,17.3,35.3,9.6,20.0,20.9,11,23,115,1,0,0.14,14,57.1,0.14,2.8,20,50.0,0.16,3.0,27,33.3,0.14,2.4,20,10.0,0.14,3.1,18,27.7,0.13,2.9,16,0.0,0.12,2.9,2,6,2,2,1,1,4,6,4,2,3,1,4,5,7,6,3,2,1,1,4,4,4,6,0,5,2,4,5,2,0,0,5,5,4,2,2021-05-01,2021-10-31
5113,黒　明　　花　夢,B2,156,51,1.86,1.7,1.55,1.0,3.0,1.55,1.0,3.0,0.9,0.9,3.5,1,1,113,0,0,0.18,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,20,5.0,0.2,4.2,28,0.0,0.16,3.4,65,1.5,0.19,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,6,10,0,0,1,2,10,15,0,1,1,6,19,37,2021-05-01,2021-10-31
5114,小　林　　孝　彰,B1,163,55,2.96,9.6,2.32,6.0,11.5,2.32,6.0,11.5,6.0,3.6,12.0,5,3,83,0,0,0.2,8,37.5,0.2,4.6,13,23.0,0.21,4.3,13,0.0,0.2,3.6,8,12.5,0.15,4.0,17,0.0,0.18,4.0,24,4.1,0.23,4.8,3,0,1,1,0,3,2,1,2,2,3,3,0,0,4,3,3,3,0,1,2,1,1,2,0,0,1,3,4,8,0,1,0,1,6,15,2021-05-01,2021-10-31
5115,香　川　　颯　太,B1,165,55,3.06,11.5,2.44,5.5,12.2,2.44,5.5,12.2,5.1,6.4,9.0,4,5,78,0,0,0.19,7,28.5,0.2,4.1,14,14.2,0.2,3.9,12,8.3,0.17,3.3,13,7.6,0.17,3.8,15,20.0,0.19,3.8,17,0.0,0.22,4.4,1,1,1,1,2,1,0,2,2,3,3,3,1,0,2,2,2,5,1,0,0,3,3,5,1,2,1,1,6,3,0,0,1,2,6,8,2021-05-01,2021-10-31
5116,金　子　　七　海,B2,158,47,2.24,4.1,1.99,3.3,7.4,1.99,3.3,7.4,1.0,3.1,6.2,1,3,97,0,0,0.18,2,0.0,0.19,4.5,3,0.0,0.19,4.3,6,0.0,0.19,4.8,19,10.5,0.19,3.9,28,7.1,0.17,3.5,39,0.0,0.19,4.5,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,2,0,2,3,3,4,7,1,1,2,4,5,13,0,0,0,6,8,23,2021-05-01,2021-10-31
5117,冨名腰　　桃　奈,B1,141,46,2.52,3.2,1.88,1.7,6.7,1.88,1.7,6.7,0.0,3.3,11.5,0,2,61,0,0,0.2,0,0.0,0.0,0.0,1,0.0,0.06,3.0,6,0.0,0.12,2.7,13,7.6,0.2,4.1,21,4.7,0.17,3.4,20,0.0,0.25,4.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,1,0,1,1,4,2,4,0,1,3,3,7,6,0,0,1,2,4,13,2021-05-01,2021-10-31
5118,野　田　　なづき,B1,157,46,2.26,3.0,1.74,1.1,5.0,1.74,1.1,5.0,1.5,1.5,9.2,1,1,65,0,0,0.23,6,0.0,0.23,5.2,11,9.0,0.22,4.4,10,0.0,0.21,4.2,9,11.1,0.24,4.8,15,0.0,0.21,4.7,14,0.0,0.28,5.6,0,0,1,0,2,2,0,1,0,3,3,4,0,0,1,0,5,4,1,0,2,1,3,2,0,0,1,1,3,10,0,0,1,1,3,9,2021-05-01,2021-10-31
5119,真　田　　翔　磨,B2,166,56,1.24,0.0,1.25,0.0,0.4,1.25,0.0,0.4,0.0,0.0,0.0,0,0,62,0,0,0.23,1,0.0,0.21,5.0,3,0.0,0.22,6.0,1,0.0,0.27,1.0,7,0.0,0.25,4.9,10,0.0,0.26,5.3,40,0.0,0.23,5.1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,4,0,0,0,0,2,8,0,0,0,1,6,33,2021-05-01,2021-10-31
5120,山　本　　稔太朗,B1,161,55,4.71,26.9,3.76,14.8,28.8,3.76,14.8,28.8,10.1,16.9,16.9,9,15,89,0,0,0.16,14,71.4,0.13,2.3,16,31.2,0.16,3.3,13,23.0,0.19,3.8,15,20.0,0.16,3.7,15,20.0,0.16,3.1,16,0.0,0.17,3.3,6,4,2,1,1,0,2,3,5,3,1,1,0,3,1,1,3,5,0,3,2,6,3,1,1,2,4,1,4,2,0,0,1,4,8,3,2021-05-01,2021-10-31
5121,定　松　　勇　樹,B1,168,53,5.31,35.2,4.27,25.7,38.4,4.27,25.7,38.4,13.6,21.6,13.6,12,19,88,0,0,0.17,11,54.5,0.18,3.7,15,46.6,0.18,3.3,16,25.0,0.2,3.7,10,50.0,0.12,2.1,21,28.5,0.15,3.1,15,20.0,0.15,3.2,4,2,2,1,0,1,0,7,3,3,1,1,3,1,3,1,6,1,2,3,0,4,1,0,3,3,3,3,4,4,0,3,1,7,3,1,2021-05-01,2021-10-31
5122,相　馬　　　　翔,B1,171,57,3.15,14.8,2.64,9.9,18.3,2.64,9.9,18.3,6.2,8.6,9.9,5,7,81,0,0,0.21,7,28.5,0.18,3.0,9,22.2,0.19,3.4,10,40.0,0.17,2.9,10,10.0,0.19,4.5,15,6.6,0.21,4.2,30,6.6,0.23,5.0,2,0,0,0,1,2,1,1,1,0,1,5,1,3,3,2,1,0,1,0,2,1,2,4,0,1,1,3,5,4,0,2,1,2,9,16,2021-05-01,2021-10-31
5123,福　山　　恵里奈,B2,157,49,1.73,0.0,1.36,0.0,1.1,1.36,0.0,1.1,0.0,0.0,3.6,0,0,56,0,0,0.19,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,8,0.0,0.24,4.6,18,0.0,0.21,3.9,30,0.0,0.16,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,2,2,3,11,0,0,0,4,8,17,2021-05-01,2021-10-31
5124,上　瀧　　絢　也,B2,168,56,1.14,0.0,1.21,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0,0,37,0,0,0.17,4,0.0,0.15,3.0,5,0.0,0.2,3.4,3,0.0,0.12,1.7,3,0.0,0.29,5.0,7,0.0,0.17,2.6,15,0.0,0.16,3.0,0,0,0,0,1,2,0,0,0,0,1,4,0,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,1,1,13,2021-05-01,2021-10-31
5125,高　井　　雄　基,B1,170,55,3.29,12.9,2.77,9.6,14.5,2.77,9.6,14.5,2.6,10.4,7.8,2,8,77,0,0,0.2,7,42.8,0.18,3.0,16,6.2,0.19,4.0,16,18.7,0.21,3.9,7,14.2,0.22,3.8,13,15.3,0.19,3.4,18,0.0,0.21,4.3,2,1,1,2,0,1,0,1,4,2,3,6,0,3,0,5,7,1,0,1,0,2,2,2,0,2,1,2,3,4,0,0,0,4,7,7,2021-05-01,2021-10-31
5126,山　下　　大　輝,B1,164,52,2.51,4.2,2.07,2.5,8.0,2.07,2.5,8.0,1.4,2.9,8.6,1,2,70,0,0,0.21,3,33.3,0.15,2.3,2,0.0,0.17,5.0,5,20.0,0.2,4.2,12,0.0,0.23,4.8,17,5.8,0.2,3.6,31,0.0,0.21,4.1,1,0,0,0,2,0,0,0,0,1,1,0,0,1,1,0,2,1,0,0,2,2,2,6,0,1,2,7,2,4,0,0,1,2,11,15,2021-05-01,2021-10-31
5127,沼　田　　大　都,B2,151,54,1.26,0.0,1.22,0.0,0.5,1.22,0.0,0.5,0.0,0.0,1.3,0,0,76,0,0,0.2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5,0.0,0.18,4.6,18,0.0,0.21,4.1,53,0.0,0.2,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,11,0,0,1,1,7,44,2021-05-01,2021-10-31
5128,坪　井　　爽　佑,B1,168,60,2.21,2.6,1.9,2.5,8.6,1.9,2.5,8.6,1.3,1.3,10.7,1,1,75,0,0,0.18,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,16,6.2,0.21,3.8,20,5.0,0.17,3.1,39,0.0,0.18,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,7,1,0,4,2,1,11,0,0,1,2,12,24,2021-05-01,2021-10-31
5129,山　口　　真喜子,B1,160,49,2.94,4.9,2.44,4.3,11.3,2.44,4.3,11.3,2.5,2.5,7.4,2,2,81,0,0,0.18,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,9,0.0,0.17,3.0,33,12.1,0.18,3.1,39,0.0,0.19,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,2,2,2,4,9,10,6,0,0,1,10,14,14,2021-05-01,2021-10-31
5130,上　野　　拓　馬,B1,166,55,2.03,5.7,1.74,3.2,5.6,1.74,3.2,5.6,3.4,2.3,1.1,3,2,87,0,0,0.17,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,16,6.2,0.18,3.8,19,5.2,0.16,3.5,52,5.7,0.17,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,4,8,1,0,0,2,7,9,1,2,0,3,12,34,2021-05-01,2021-10-31
5131,江　藤　　敦　宏,B1,152,52,2.19,5.4,1.77,1.8,5.4,1.77,1.8,5.4,1.4,4.1,5.4,1,3,74,0,0,0.19,1,100.0,0.21,2.0,5,0.0,0.44,6.0,4,50.0,0.16,3.3,9,0.0,0.17,3.3,19,0.0,0.16,3.3,36,2.7,0.17,3.5,1,0,0,0,0,0,0,0,0,1,1,3,0,2,0,0,0,2,0,0,1,0,3,5,0,0,2,3,8,6,0,1,1,3,6,24,2021-05-01,2021-10-31
5132,中　野　　希　一,B1,170,54,3.56,12.1,2.85,8.7,20.2,2.85,8.7,20.2,3.0,9.1,15.2,2,6,66,0,0,0.16,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,16,25.0,0.14,3.4,20,10.0,0.14,2.6,30,6.6,0.18,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,2,3,1,1,2,5,8,3,0,2,5,6,9,7,2021-05-01,2021-10-31
5133,堀　越　　雄　貴,B1,164,52,2.77,3.5,2.31,2.7,11.9,2.31,2.7,11.9,0.0,3.6,15.2,0,4,112,0,0,0.19,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,25,4.0,0.2,4.1,41,7.3,0.18,3.9,46,0.0,0.2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,4,8,0,3,5,9,8,14,0,0,6,7,14,18,2021-05-01,2021-10-31
5134,大　原　　祥　昌,B2,163,51,3.44,16.0,2.65,7.9,16.5,2.65,7.9,16.5,8.0,8.0,12.0,2,2,25,0,0,0.13,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,0.0,0.2,3.3,3,0.0,0.1,2.7,19,21.0,0.12,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,1,2,2,2,2,5,5,2021-05-01,2021-10-31
5135,仲　　　　航　太,B1,168,53,3.33,8.5,2.47,5.1,10.6,2.47,5.1,10.6,4.3,4.3,12.9,3,3,70,0,0,0.21,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,12,0.0,0.22,3.2,20,15.0,0.18,3.9,38,7.8,0.22,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,1,1,2,3,6,0,8,2,1,4,10,6,14,2021-05-01,2021-10-31
5136,濱　野　　斗　馬,B1,156,57,3.74,19.4,2.57,8.9,14.5,2.57,8.9,14.5,9.3,10.2,7.4,10,11,108,0,0,0.17,3,66.6,0.17,3.3,7,28.5,0.14,3.1,4,75.0,0.15,3.3,19,36.8,0.14,2.4,24,12.5,0.17,3.0,51,7.8,0.19,4.4,2,0,0,0,0,1,2,0,1,2,1,1,1,2,0,1,0,0,3,4,2,5,4,1,1,2,1,4,7,8,1,3,4,10,14,17,2021-05-01,2021-10-31
5137,川　原　　　　涼,B2,164,55,1.94,0.0,1.56,0.0,2.2,1.56,0.0,2.2,0.0,0.0,6.4,0,0,47,0,0,0.17,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,0.0,0.18,2.0,4,0.0,0.11,1.8,40,0.0,0.17,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,2,0,0,1,5,11,23,2021-05-01,2021-10-31
5138,村　本　　大　成,B2,173,56,1.62,4.0,1.36,1.1,1.1,1.36,1.1,1.1,0.0,4.0,0.0,0,2,50,0,0,0.17,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0.0,0.26,4.5,2,50.0,0.09,2.0,12,0.0,0.15,3.6,34,2.9,0.18,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,9,0,1,0,0,10,23,2021-05-01,2021-10-31
5139,大　場　　恒　季,B1,165,53,2.38,4.9,2.46,5.3,11.1,2.46,5.3,11.1,0.0,4.9,6.6,0,3,61,0,0,0.23,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,12,8.3,0.26,4.8,18,11.1,0.23,4.3,31,0.0,0.21,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,5,0,2,0,2,7,6,0,0,2,7,5,16,2021-05-01,2021-10-31
5140,吉　田　　彩　乃,B2,157,51,1.48,0.0,1.42,0.6,3.0,1.42,0.6,3.0,0.0,0.0,3.3,0,0,60,0,0,0.2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0.0,0.25,5.0,21,0.0,0.19,3.8,37,0.0,0.2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,8,0,0,1,0,7,28,2021-05-01,2021-10-31
5141,大　澤　　風　葵,B1,161,53,4.44,23.5,3.49,12.6,26.5,3.49,12.6,26.5,14.7,8.8,13.2,10,6,68,1,0,0.18,9,44.4,0.14,2.5,12,33.3,0.17,3.3,13,30.7,0.16,3.8,14,14.2,0.19,4.2,8,12.5,0.22,4.3,12,8.3,0.2,3.8,4,0,3,0,1,0,2,2,1,4,1,2,2,2,1,2,2,3,1,1,1,5,1,5,0,1,2,2,2,1,1,0,1,3,2,5,2021-05-01,2021-10-31
5142,常　住　　　　蓮,B1,160,51,4.57,19.5,3.56,12.1,26.8,3.56,12.1,26.8,7.3,12.2,23.2,6,10,82,0,0,0.15,0,0.0,0.0,0.0,2,0.0,0.08,1.5,1,0.0,0.19,2.0,21,28.5,0.13,2.4,30,20.0,0.16,2.9,28,14.2,0.16,3.2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,4,2,7,3,3,2,1,5,5,8,9,2,1,3,6,6,6,5,2021-05-01,2021-10-31
5143,常　盤　　海　心,B1,168,53,2.94,10.2,2.03,4.9,9.3,2.03,4.9,9.3,3.1,7.1,9.2,3,7,98,0,0,0.17,3,33.3,0.16,3.7,5,20.0,0.2,4.6,11,18.1,0.17,3.8,20,10.0,0.19,4.0,25,4.0,0.18,3.3,34,8.8,0.16,3.3,1,0,0,0,1,1,0,1,2,1,0,1,1,1,4,2,3,0,1,1,2,2,5,9,0,1,1,1,13,8,0,3,0,7,9,15,2021-05-01,2021-10-31
5144,中　尾　　彩　香,B2,162,49,1.89,3.0,1.54,1.9,3.9,1.54,1.9,3.9,1.5,1.5,4.6,1,1,65,0,0,0.2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,16,12.5,0.19,3.5,20,0.0,0.17,3.1,29,0.0,0.22,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,9,0,0,2,5,2,9,0,0,0,1,4,23,2021-05-01,2021-10-31
5145,島　川　　海　輝,B1,170,51,2.89,9.0,2.05,5.4,9.5,2.05,5.4,9.5,3.6,5.5,9.1,2,3,55,0,0,0.19,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,50.0,0.17,3.5,51,5.8,0.19,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,2,5,9,13,21,2021-05-01,2021-10-31
5146,野　田　　彩　加,B1,164,50,2.85,5.1,2.13,3.1,10.5,2.13,3.1,10.5,1.3,3.8,15.4,1,3,78,0,0,0.18,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,12,0.0,0.2,3.8,20,15.0,0.19,4.2,46,2.1,0.17,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,2,1,2,2,3,6,6,0,1,7,6,10,20,2021-05-01,2021-10-31
5147,田　中　　勇　輔,B2,171,54,1.9,2.0,1.75,2.5,5.9,1.75,2.5,5.9,0.0,2.0,2.0,0,1,50,0,0,0.17,0,0.0,0.0,0.0,1,0.0,0.18,3.0,0,0.0,0.0,0.0,8,0.0,0.15,2.6,12,8.3,0.16,3.8,29,0.0,0.18,4.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,1,0,1,2,8,0,0,1,3,7,18,2021-05-01,2021-10-31
5148,松　本　　　　怜,B2,158,47,1.49,1.4,1.31,0.8,0.8,1.31,0.8,0.8,0.0,1.4,0.0,0,1,69,0,0,0.24,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.23,6.0,4,0.0,0.17,2.3,64,1.5,0.24,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,4,16,42,2021-05-01,2021-10-31
5150,坂　本　　雄　紀,B1,160,51,2.26,4.6,1.97,3.3,7.8,1.97,3.3,7.8,1.2,3.5,4.7,1,3,86,0,0,0.17,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.37,6.0,10,0.0,0.21,4.0,75,5.3,0.16,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,4,1,3,4,8,22,36,2021-05-01,2021-10-31
5151,山　下　　奈　緒,B2,152,47,1.3,1.1,1.23,0.6,0.6,1.23,0.6,0.6,0.0,1.2,0.0,0,1,84,0,0,0.2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,10,0.0,0.16,2.8,74,1.3,0.21,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,1,0,0,11,61,2021-05-01,2021-10-31
5152,丸　山　　祐　也,B2,166,51,1.09,0.0,1.24,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0,0,45,0,0,0.19,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.0,0.16,3.5,41,0.0,0.2,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,4,33,2021-05-01,2021-10-31
5153,佐　藤　　ほのか,B2,148,46,1.61,2.1,1.42,1.3,1.9,1.42,1.3,1.9,1.1,1.1,0.0,1,1,93,0,0,0.16,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,0.0,0.28,4.7,11,0.0,0.18,3.9,78,2.5,0.16,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,4,6,1,1,0,6,15,54,2021-05-01,2021-10-31
5154,村　松　　栄　太,B2,159,53,1.97,3.1,1.71,1.9,5.1,1.71,1.9,5.1,2.1,1.0,4.2,2,1,96,0,0,0.16,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.0,0.16,3.0,92,3.2,0.16,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,1,3,9,25,47,2021-05-01,2021-10-31
5155,内　山　　七　海,B2,166,49,1.44,0.9,1.32,0.7,1.3,1.32,0.7,1.3,0.0,1.0,1.0,0,1,104,0,0,0.21,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,8,0.0,0.18,3.0,95,1.0,0.21,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,1,0,6,15,70,2021-05-01,2021-10-31
5156,坂　野　　さくら,B2,157,48,1.6,2.7,1.53,1.7,2.9,1.53,1.7,2.9,0.9,1.9,0.9,1,2,108,0,0,0.17,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.0,0.13,2.3,19,10.5,0.18,3.0,85,1.1,0.17,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,3,5,8,0,1,1,5,10,66,2021-05-01,2021-10-31
5157,市　川　　健　太,B1,172,54,2.23,3.8,1.87,1.8,6.7,1.87,1.8,6.7,1.3,2.6,7.7,1,2,78,0,0,0.18,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,25.0,0.18,3.0,74,2.7,0.18,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,6,6,25,34,2021-05-01,2021-10-31
5158,宮　脇　　遼　太,B2,162,54,1.75,1.2,1.57,1.2,5.0,1.57,1.2,5.0,0.0,1.3,7.6,0,1,79,0,0,0.16,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,50.0,0.09,3.5,3,0.0,0.18,3.7,74,0.0,0.16,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,6,2,17,46,2021-05-01,2021-10-31
5159,笠　間　　憲　哉,B2,167,51,1.44,0.0,1.43,0.9,2.6,1.43,0.9,2.6,0.0,0.0,0.0,0,0,48,0,0,0.2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6,0.0,0.19,4.0,9,0.0,0.19,4.9,33,0.0,0.2,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,3,5,0,0,0,3,6,24,2021-05-01,2021-10-31
5160,藤　森　　陸　斗,B1,165,56,2.38,2.5,2.18,1.5,9.2,2.18,1.5,9.2,0.0,2.6,12.8,0,2,78,0,0,0.17,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,0.0,0.09,3.0,19,0.0,0.18,3.4,56,3.5,0.16,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,7,8,0,2,9,8,6,30,2021-05-01,2021-10-31
5161,登　玉　　隼　百,B1,168,51,2.94,8.1,2.67,7.2,15.6,2.67,7.2,15.6,1.0,7.1,11.2,1,7,98,0,0,0.16,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,18,16.6,0.18,3.4,30,6.6,0.15,3.1,50,6.0,0.16,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,5,4,5,0,2,5,3,10,8,0,3,5,9,15,17,2021-05-01,2021-10-31
5162,松　尾　　怜　実,B2,154,47,1.47,0.0,1.41,0.0,0.7,1.41,0.0,0.7,0.0,0.0,1.3,0,0,79,0,0,0.2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5,0.0,0.2,5.2,73,0.0,0.2,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,5,17,47,2021-05-01,2021-10-31
5163,清　水　　愛　海,B1,159,46,2.19,1.3,2.17,2.0,10.7,2.17,2.0,10.7,0.0,1.3,10.4,0,1,77,0,0,0.22,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,9,0.0,0.21,3.6,68,1.4,0.22,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,0,1,7,9,9,39,2021-05-01,2021-10-31
5164,森　田　　梨　湖,B2,154,46,1.16,0.0,1.1,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0,0,51,0,0,0.23,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5,0.0,0.18,3.0,46,0.0,0.23,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,4,40,2021-05-01,2021-10-31
