開催日,日目,レース,着,艇,登番,選手名,モーター,ボート,展示,天気,風向,風速,波高
2025-08-06,3,1,1,1,3907,村越篤,31,33,6.97,晴,西,5,5
2025-08-06,3,1,2,2,4678,水野望美,13,37,7.04,晴,西,5,5
2025-08-06,3,1,3,3,5317,長尾萌加,18,23,7.0,晴,西,5,5
2025-08-06,3,1,4,6,3319,山崎義明,61,28,7.03,晴,西,5,5
2025-08-06,3,1,5,4,4485,楠原正剛,50,15,7.04,晴,西,5,5
2025-08-06,3,1,6,5,5078,山川波乙,25,21,7.06,晴,西,5,5
2025-08-06,3,2,1,1,4367,山口修路,17,9,6.94,晴,西,5,5
2025-08-06,3,2,2,2,5014,梶山涼斗,34,12,6.99,晴,西,5,5
2025-08-06,3,2,3,6,4292,麻生慎介,66,18,7.0,晴,西,5,5
2025-08-06,3,2,4,5,3737,上平真二,35,11,7.02,晴,西,5,5
2025-08-06,3,2,5,3,3882,新田智彰,11,36,7.04,晴,西,5,5
2025-08-06,3,2,6,4,3660,長谷川親王,4,51,7.0,晴,西,5,5
2025-08-06,3,3,1,2,4398,船岡洋一郎,45,49,6.94,晴,南西,5,5
2025-08-06,3,3,2,6,3905,天野友和,9,25,6.99,晴,南西,5,5
2025-08-06,3,3,3,4,5299,西丸敦基,6,29,7.07,晴,南西,5,5
2025-08-06,3,3,4,1,3305,小野信樹,64,30,6.94,晴,南西,5,5
2025-08-06,3,3,5,5,3572,安田政彦,49,13,7.06,晴,南西,5,5
2025-08-06,3,3,6,3,4978,山田和佐,37,40,6.97,晴,南西,5,5
2025-08-06,3,4,1,1,3535,渡修平,8,22,6.94,晴,西,5,5
2025-08-06,3,4,2,2,5012,加倉侑征,28,43,7.06,晴,西,5,5
2025-08-06,3,4,3,3,4466,南佑典,10,31,7.07,晴,西,5,5
2025-08-06,3,4,4,6,4434,田中辰彦,27,17,7.08,晴,西,5,5
2025-08-06,3,4,5,5,5041,荒牧凪沙,43,14,7.09,晴,西,5,5
2025-08-06,3,4,6,4,4389,伊藤喜智,16,32,7.07,晴,西,5,5
2025-08-06,3,5,1,1,4905,土井祥伍,19,27,6.99,晴,南西,5,5
2025-08-06,3,5,2,2,5155,内山七海,1,24,6.94,晴,南西,5,5
2025-08-06,3,5,3,5,4051,清水敦揮,52,53,7.1,晴,南西,5,5
2025-08-06,3,5,4,3,4470,平田健之佑,14,34,6.95,晴,南西,5,5
2025-08-06,3,5,5,6,4154,森安弘雅,53,54,7.05,晴,南西,5,5
2025-08-06,3,5,6,4,3776,横井健太,54,50,7.1,晴,南西,5,5
2025-08-06,3,6,1,1,5095,小原聡将,57,20,6.94,晴,西,5,5
2025-08-06,3,6,2,3,4764,小池礼乃,23,26,6.94,晴,西,5,5
2025-08-06,3,6,3,2,5047,國分将太郎,47,52,7.05,晴,西,5,5
2025-08-06,3,6,4,4,4042,丸岡正典,46,35,6.97,晴,西,5,5
2025-08-06,3,6,5,6,4485,楠原正剛,50,15,7.15,晴,西,5,5
2025-08-06,3,6,6,5,5327,西田和加,15,46,7.01,晴,西,5,5
2025-08-06,3,7,1,2,4109,谷津幸宏,36,41,6.96,晴,西,5,5
2025-08-06,3,7,2,5,4903,吉田凌太朗,59,16,7.01,晴,西,5,5
2025-08-06,3,7,3,4,3319,山崎義明,61,28,6.97,晴,西,5,5
2025-08-06,3,7,4,3,4367,山口修路,17,9,6.92,晴,西,5,5
2025-08-06,3,7,5,1,3572,安田政彦,49,13,6.92,晴,西,5,5
2025-08-06,3,7,6,6,5340,樋江井舞,21,48,7.06,晴,西,5,5
2025-08-06,3,8,1,1,4614,石倉洋行,65,44,6.97,晴,西,5,5
2025-08-06,3,8,2,2,4292,麻生慎介,66,18,7.05,晴,西,5,5
2025-08-06,3,8,3,4,3905,天野友和,9,25,6.95,晴,西,5,5
2025-08-06,3,8,4,3,4106,坂井康嗣,5,10,7.02,晴,西,5,5
2025-08-06,3,8,5,5,4389,伊藤喜智,16,32,7.01,晴,西,5,5
2025-08-06,3,8,6,6,4678,水野望美,13,37,7.01,晴,西,5,5
2025-08-06,3,9,1,1,5012,加倉侑征,28,43,7.0,晴,西,5,5
2025-08-06,3,9,2,3,3737,上平真二,35,11,6.91,晴,西,5,5
2025-08-06,3,9,3,6,4089,妹尾忠幸,20,19,7.02,晴,西,5,5
2025-08-06,3,9,4,4,4300,加藤綾,58,45,6.95,晴,西,5,5
2025-08-06,3,9,5,5,5299,西丸敦基,6,29,6.99,晴,西,5,5
2025-08-06,3,9,6,2,4905,土井祥伍,19,27,6.98,晴,西,5,5
2025-08-06,3,10,1,1,4051,清水敦揮,52,53,6.91,晴,南西,4,4
2025-08-06,3,10,2,2,3882,新田智彰,11,36,6.95,晴,南西,4,4
2025-08-06,3,10,3,3,4434,田中辰彦,27,17,6.97,晴,南西,4,4
2025-08-06,3,10,4,5,3305,小野信樹,64,30,6.95,晴,南西,4,4
2025-08-06,3,10,5,4,4764,小池礼乃,23,26,6.95,晴,南西,4,4
2025-08-06,3,10,6,6,4778,堤啓輔,55,38,6.97,晴,南西,4,4
2025-08-06,3,11,1,1,4398,船岡洋一郎,45,49,6.93,晴,南西,4,4
2025-08-06,3,11,2,2,4470,平田健之佑,14,34,7.04,晴,南西,4,4
2025-08-06,3,11,3,5,5095,小原聡将,57,20,6.95,晴,南西,4,4
2025-08-06,3,11,4,3,4109,谷津幸宏,36,41,6.99,晴,南西,4,4
2025-08-06,3,11,5,6,5014,梶山涼斗,34,12,6.92,晴,南西,4,4
2025-08-06,3,11,6,4,5078,山川波乙,25,21,7.03,晴,南西,4,4
2025-08-06,3,12,1,1,4042,丸岡正典,46,35,6.91,晴,南,4,4
2025-08-06,3,12,2,2,4466,南佑典,10,31,6.99,晴,南,4,4
2025-08-06,3,12,3,4,4903,吉田凌太朗,59,16,7.07,晴,南,4,4
2025-08-06,3,12,4,5,4614,石倉洋行,65,44,6.98,晴,南,4,4
2025-08-06,3,12,5,3,4154,森安弘雅,53,54,6.98,晴,南,4,4
2025-08-06,3,12,6,6,4978,山田和佐,37,40,6.88,晴,南,4,4
2025-08-07,4,1,1,1,5047,國分将太郎,47,52,6.9,晴,南西,4,4
2025-08-07,4,1,2,3,4389,伊藤喜智,16,32,7.01,晴,南西,4,4
2025-08-07,4,1,3,5,3535,渡修平,8,22,6.95,晴,南西,4,4
2025-08-07,4,1,4,2,3305,小野信樹,64,30,6.93,晴,南西,4,4
2025-08-07,4,1,5,6,5299,西丸敦基,6,29,7.03,晴,南西,4,4
2025-08-07,4,1,6,4,4106,坂井康嗣,5,10,6.98,晴,南西,4,4
2025-08-07,4,2,1,1,5041,荒牧凪沙,43,14,6.87,晴,南西,4,4
2025-08-07,4,2,2,3,3572,安田政彦,49,13,7.01,晴,南西,4,4
2025-08-07,4,2,3,2,3319,山崎義明,61,28,6.93,晴,南西,4,4
2025-08-07,4,2,4,6,3905,天野友和,9,25,6.93,晴,南西,4,4
2025-08-07,4,2,5,5,5012,加倉侑征,28,43,7.04,晴,南西,4,4
2025-08-07,4,2,6,4,5327,西田和加,15,46,6.94,晴,南西,4,4
2025-08-07,4,3,1,3,4292,麻生慎介,66,18,7.0,曇り,南西,4,4
2025-08-07,4,3,2,5,4466,南佑典,10,31,6.97,曇り,南西,4,4
2025-08-07,4,3,3,6,4398,船岡洋一郎,45,49,7.07,曇り,南西,4,4
2025-08-07,4,3,4,1,5014,梶山涼斗,34,12,6.91,曇り,南西,4,4
2025-08-07,4,3,5,4,5340,樋江井舞,21,48,6.98,曇り,南西,4,4
2025-08-07,4,3,6,2,3907,村越篤,31,33,7.01,曇り,南西,4,4
2025-08-07,4,4,1,1,4978,山田和佐,37,40,6.89,曇り,南西,4,4
2025-08-07,4,4,2,3,4089,妹尾忠幸,20,19,7.05,曇り,南西,4,4
2025-08-07,4,4,3,6,5095,小原聡将,57,20,6.99,曇り,南西,4,4
2025-08-07,4,4,4,2,4678,水野望美,13,37,6.99,曇り,南西,4,4
2025-08-07,4,4,5,4,4367,山口修路,17,9,6.97,曇り,南西,4,4
2025-08-07,4,4,6,5,4109,谷津幸宏,36,41,7.03,曇り,南西,4,4
2025-08-07,4,5,1,1,5317,長尾萌加,18,23,6.99,曇り,南西,4,4
2025-08-07,4,5,2,2,4614,石倉洋行,65,44,6.93,曇り,南西,4,4
2025-08-07,4,5,3,3,4470,平田健之佑,14,34,6.99,曇り,南西,4,4
2025-08-07,4,5,4,6,3737,上平真二,35,11,6.92,曇り,南西,4,4
2025-08-07,4,5,5,4,3882,新田智彰,11,36,7.06,曇り,南西,4,4
2025-08-07,4,5,6,5,4485,楠原正剛,50,15,7.09,曇り,南西,4,4
2025-08-07,4,6,1,3,5047,國分将太郎,47,52,6.95,曇り,西,4,4
2025-08-07,4,6,2,6,5155,内山七海,1,24,6.98,曇り,西,4,4
2025-08-07,4,6,3,5,4154,森安弘雅,53,54,7.1,曇り,西,4,4
2025-08-07,4,6,4,1,4764,小池礼乃,23,26,6.94,曇り,西,4,4
2025-08-07,4,6,5,4,4903,吉田凌太朗,59,16,6.98,曇り,西,4,4
2025-08-07,4,6,6,2,3535,渡修平,8,22,6.93,曇り,西,4,4
2025-08-07,4,7,1,1,4434,田中辰彦,27,17,6.94,曇り,西,4,4
2025-08-07,4,7,2,4,4042,丸岡正典,46,35,6.87,曇り,西,4,4
2025-08-07,4,7,3,5,4905,土井祥伍,19,27,6.89,曇り,西,4,4
2025-08-07,4,7,4,6,3660,長谷川親王,4,51,7.04,曇り,西,4,4
2025-08-07,4,7,5,2,3776,横井健太,54,50,6.93,曇り,西,4,4
2025-08-07,4,7,6,3,5012,加倉侑征,28,43,7.04,曇り,西,4,4
2025-08-07,4,8,1,1,4051,清水敦揮,52,53,6.84,曇り,西,4,4
2025-08-07,4,8,2,5,4300,加藤綾,58,45,7.02,曇り,西,4,4
2025-08-07,4,8,3,3,5078,山川波乙,25,21,6.95,曇り,西,4,4
2025-08-07,4,8,4,4,3572,安田政彦,49,13,6.97,曇り,西,4,4
2025-08-07,4,8,5,6,4778,堤啓輔,55,38,6.99,曇り,西,4,4
2025-08-07,4,8,6,2,4292,麻生慎介,66,18,6.91,曇り,西,4,4
2025-08-07,4,9,1,1,3737,上平真二,35,11,6.91,曇り,西,4,4
2025-08-07,4,9,2,3,4398,船岡洋一郎,45,49,6.84,曇り,西,4,4
2025-08-07,4,9,3,6,5317,長尾萌加,18,23,6.95,曇り,西,4,4
2025-08-07,4,9,4,2,4466,南佑典,10,31,6.92,曇り,西,4,4
2025-08-07,4,9,5,5,3319,山崎義明,61,28,7.06,曇り,西,4,4
2025-08-07,4,9,6,4,4089,妹尾忠幸,20,19,7.06,曇り,西,4,4
2025-08-07,4,10,1,1,3905,天野友和,9,25,6.89,曇り,南西,4,4
2025-08-07,4,10,2,4,5014,梶山涼斗,34,12,6.93,曇り,南西,4,4
2025-08-07,4,10,3,3,4903,吉田凌太朗,59,16,6.97,曇り,南西,4,4
2025-08-07,4,10,4,2,4109,谷津幸宏,36,41,6.93,曇り,南西,4,4
2025-08-07,4,10,5,6,4434,田中辰彦,27,17,6.99,曇り,南西,4,4
2025-08-07,4,10,6,5,3907,村越篤,31,33,6.97,曇り,南西,4,4
2025-08-07,4,11,1,1,5095,小原聡将,57,20,6.82,曇り,西,4,4
2025-08-07,4,11,2,2,4051,清水敦揮,52,53,6.97,曇り,西,4,4
2025-08-07,4,11,3,3,4042,丸岡正典,46,35,6.99,曇り,西,4,4
2025-08-07,4,11,4,5,4614,石倉洋行,65,44,6.97,曇り,西,4,4
2025-08-07,4,11,5,6,4764,小池礼乃,23,26,6.99,曇り,西,4,4
2025-08-07,4,11,6,4,4470,平田健之佑,14,34,7.01,曇り,西,4,4
2025-08-07,4,12,1,1,5078,山川波乙,25,21,6.96,曇り,西,4,4
2025-08-07,4,12,2,3,5155,内山七海,1,24,6.88,曇り,西,4,4
2025-08-07,4,12,3,4,4678,水野望美,13,37,6.99,曇り,西,4,4
2025-08-07,4,12,4,2,4300,加藤綾,58,45,6.84,曇り,西,4,4
2025-08-07,4,12,5,5,5340,樋江井舞,21,48,6.99,曇り,西,4,4
2025-08-07,4,12,6,6,5327,西田和加,15,46,6.94,曇り,西,4,4
2025-08-08,5,1,1,1,3907,村越篤,31,33,6.92,曇り,西,3,3
2025-08-08,5,1,2,5,3319,山崎義明,61,28,7.06,曇り,西,3,3
2025-08-08,5,1,3,2,4485,楠原正剛,50,15,6.98,曇り,西,3,3
2025-08-08,5,1,4,3,4367,山口修路,17,9,6.9,曇り,西,3,3
2025-08-08,5,1,5,6,3776,横井健太,54,50,7.06,曇り,西,3,3
2025-08-08,5,1,6,4,5047,國分将太郎,47,52,6.98,曇り,西,3,3
2025-08-08,5,3,1,1,3535,渡修平,8,22,6.9,雨,西,5,5
2025-08-08,5,3,2,2,4905,土井祥伍,19,27,6.94,雨,西,5,5
2025-08-08,5,3,3,5,5317,長尾萌加,18,23,6.91,雨,西,5,5
2025-08-08,5,3,4,4,3882,新田智彰,11,36,6.86,雨,西,5,5
2025-08-08,5,3,5,3,4154,森安弘雅,53,54,6.89,雨,西,5,5
2025-08-08,5,3,6,6,5340,樋江井舞,21,48,6.94,雨,西,5,5
2025-08-08,5,4,1,1,4470,平田健之佑,14,34,6.89,晴,西,5,5
2025-08-08,5,4,2,2,4106,坂井康嗣,5,10,6.95,晴,西,5,5
2025-08-08,5,4,3,4,3572,安田政彦,49,13,6.99,晴,西,5,5
2025-08-08,5,4,4,3,5012,加倉侑征,28,43,6.97,晴,西,5,5
2025-08-08,5,4,5,5,3305,小野信樹,64,30,6.99,晴,西,5,5
2025-08-08,5,4,6,6,5078,山川波乙,25,21,6.96,晴,西,5,5
2025-08-08,5,5,1,1,4466,南佑典,10,31,6.91,晴,南西,4,4
2025-08-08,5,5,2,2,5299,西丸敦基,6,29,6.94,晴,南西,4,4
2025-08-08,5,5,3,5,4903,吉田凌太朗,59,16,6.99,晴,南西,4,4
2025-08-08,5,5,4,3,4485,楠原正剛,50,15,7.05,晴,南西,4,4
2025-08-08,5,5,5,4,4367,山口修路,17,9,6.91,晴,南西,4,4
2025-08-08,5,5,6,6,4292,麻生慎介,66,18,7.01,晴,南西,4,4
2025-08-08,5,6,1,1,4089,妹尾忠幸,20,19,6.94,晴,西,3,3
2025-08-08,5,6,2,2,4764,小池礼乃,23,26,6.98,晴,西,3,3
2025-08-08,5,6,3,3,4434,田中辰彦,27,17,6.93,晴,西,3,3
2025-08-08,5,6,4,4,4389,伊藤喜智,16,32,6.94,晴,西,3,3
2025-08-08,5,6,5,5,4678,水野望美,13,37,6.98,晴,西,3,3
2025-08-08,5,6,6,6,5041,荒牧凪沙,43,14,6.95,晴,西,3,3
2025-08-08,5,7,1,1,4109,谷津幸宏,36,41,6.95,晴,西,3,3
2025-08-08,5,7,2,2,4978,山田和佐,37,40,6.94,晴,西,3,3
2025-08-08,5,7,3,4,4905,土井祥伍,19,27,6.95,晴,西,3,3
2025-08-08,5,7,4,5,4042,丸岡正典,46,35,6.9,晴,西,3,3
2025-08-08,5,7,5,3,4300,加藤綾,58,45,6.97,晴,西,3,3
2025-08-08,5,7,6,6,3535,渡修平,8,22,6.94,晴,西,3,3
2025-08-08,5,8,1,1,4614,石倉洋行,65,44,6.88,晴,西,3,3
2025-08-08,5,8,2,4,4154,森安弘雅,53,54,7.0,晴,西,3,3
2025-08-08,5,8,3,2,5012,加倉侑征,28,43,7.01,晴,西,3,3
2025-08-08,5,8,4,3,3660,長谷川親王,4,1,7.02,晴,西,3,3
2025-08-08,5,8,5,5,4106,坂井康嗣,5,10,7.01,晴,西,3,3
2025-08-08,5,8,6,6,5327,西田和加,15,46,6.87,晴,西,3,3
2025-08-08,5,9,1,2,3572,安田政彦,49,13,6.93,晴,西,3,3
2025-08-08,5,9,2,5,5299,西丸敦基,6,29,6.93,晴,西,3,3
2025-08-08,5,9,3,1,4292,麻生慎介,66,18,6.87,晴,西,3,3
2025-08-08,5,9,4,4,5155,内山七海,1,24,6.86,晴,西,3,3
2025-08-08,5,9,5,3,3882,新田智彰,11,36,6.9,晴,西,3,3
2025-08-08,5,9,6,6,5047,國分将太郎,47,52,6.95,晴,西,3,3
2025-08-08,5,10,1,4,3319,山崎義明,61,28,6.95,晴,西,3,3
2025-08-08,5,10,2,3,4109,谷津幸宏,36,41,6.97,晴,西,3,3
2025-08-08,5,10,3,6,4470,平田健之佑,14,34,7.0,晴,西,3,3
2025-08-08,5,10,4,1,4903,吉田凌太朗,59,16,6.9,晴,西,3,3
2025-08-08,5,10,5,2,5317,長尾萌加,18,23,6.92,晴,西,3,3
2025-08-08,5,10,6,5,4764,小池礼乃,23,26,6.9,晴,西,3,3
2025-08-08,5,11,1,3,4614,石倉洋行,65,44,6.8,雨,北西,3,3
2025-08-08,5,11,2,1,4042,丸岡正典,46,35,6.76,雨,北西,3,3
2025-08-08,5,11,3,4,4434,田中辰彦,27,17,6.91,雨,北西,3,3
2025-08-08,5,11,4,2,4466,南佑典,10,31,6.85,雨,北西,3,3
2025-08-08,5,11,5,5,4089,妹尾忠幸,20,19,6.96,雨,北西,3,3
2025-08-08,5,11,6,6,3907,村越篤,31,33,6.89,雨,北西,3,3
2025-08-08,5,12,1,1,5095,小原聡将,57,20,6.92,曇り,北西,2,2
2025-08-08,5,12,2,3,3737,上平真二,35,11,6.94,曇り,北西,2,2
2025-08-08,5,12,3,2,3905,天野友和,9,25,6.91,曇り,北西,2,2
2025-08-08,5,12,4,5,4398,船岡洋一郎,45,49,6.88,曇り,北西,2,2
2025-08-08,5,12,5,6,5014,梶山涼斗,34,12,6.88,曇り,北西,2,2
2025-08-08,5,12,6,4,4051,清水敦揮,52,53,6.97,曇り,北西,2,2
2025-08-10,1,1,1,3,5245,倉富大誠,55,38,6.84,雨,北西,1,1
2025-08-10,1,1,2,4,5315,浅井翼,16,20,6.76,雨,北西,1,1
2025-08-10,1,1,3,2,5198,奥村明日香,50,37,6.83,雨,北西,1,1
2025-08-10,1,1,4,5,4941,孫崎百世,20,55,6.78,雨,北西,1,1
2025-08-10,1,1,5,1,3246,星野政彦,29,28,6.79,雨,北西,1,1
2025-08-10,1,1,6,6,3569,増田進,61,24,6.89,雨,北西,1,1
2025-08-10,1,2,1,2,4694,高田綾,49,25,6.77,雨,北西,1,1
2025-08-10,1,2,2,1,3482,金子猛志,6,8,6.81,雨,北西,1,1
2025-08-10,1,2,3,4,4672,守屋大地,8,56,6.78,雨,北西,1,1
2025-08-10,1,2,4,5,5226,藤田俊祐,39,35,6.81,雨,北西,1,1
2025-08-10,1,2,5,6,3432,宮迫暢彦,13,47,6.84,雨,北西,1,1
2025-08-10,1,2,6,3,4111,奥田誠,28,32,6.87,雨,北西,1,1
2025-08-10,1,3,1,1,3619,長谷川充,64,65,6.79,雨,西,1,1
2025-08-10,1,3,2,2,5276,大島隆乃介,4,13,6.79,雨,西,1,1
2025-08-10,1,3,3,5,4973,栗原直也,7,30,6.77,雨,西,1,1
2025-08-10,1,3,4,3,4675,井手良太,27,14,6.8,雨,西,1,1
2025-08-10,1,3,5,6,4140,梶野学志,52,16,6.81,雨,西,1,1
2025-08-10,1,3,6,4,4900,中田夕貴,19,61,6.77,雨,西,1,1
2025-08-10,1,4,1,1,3528,笠野友紀恵,23,4,6.81,雨,南,1,1
2025-08-10,1,4,2,4,5005,石田貴洋,9,64,6.79,雨,南,1,1
2025-08-10,1,4,3,3,5043,中村日向,15,63,6.79,雨,南,1,1
2025-08-10,1,4,4,6,4319,三宅潤,56,1,6.79,雨,南,1,1
2025-08-10,1,4,5,5,5152,丸山祐也,60,39,6.79,雨,南,1,1
2025-08-10,1,4,6,2,5279,石渡翔一郎,34,57,6.82,雨,南,1,1
2025-08-10,1,5,1,3,4098,赤澤文香,35,19,6.85,雨,南,1,1
2025-08-10,1,5,2,2,5244,黒田剛,48,7,6.86,雨,南,1,1
2025-08-10,1,5,3,6,5015,高橋竜矢,45,5,6.83,雨,南,1,1
2025-08-10,1,5,4,4,5278,田中駿兵,21,50,6.8,雨,南,1,1
2025-08-10,1,5,5,5,4211,村田敦,36,6,6.88,雨,南,1,1
2025-08-10,1,5,6,1,3277,齋藤勇,11,66,6.85,雨,南,1,1
2025-08-10,1,6,1,1,5093,浦野海,25,62,6.79,雨,南西,1,1
2025-08-10,1,6,2,2,5245,倉富大誠,55,38,6.86,雨,南西,1,1
2025-08-10,1,6,3,3,4847,佐藤隆太郎,17,59,6.82,雨,南西,1,1
2025-08-10,1,6,4,5,5171,清水未唯,18,34,6.89,雨,南西,1,1
2025-08-10,1,6,5,4,5057,上田紗奈,47,27,6.86,雨,南西,1,1
2025-08-10,1,6,6,6,5407,中岡駿,51,22,6.85,雨,南西,1,1
2025-08-10,1,7,1,1,4379,桑島和宏,62,23,6.77,雨,南,1,1
2025-08-10,1,7,2,2,4973,栗原直也,7,30,6.76,雨,南,1,1
2025-08-10,1,7,3,3,4691,水原慎,31,10,6.82,雨,南,1,1
2025-08-10,1,7,4,4,3482,金子猛志,6,8,6.82,雨,南,1,1
2025-08-10,1,7,5,5,5198,奥村明日香,50,37,6.77,雨,南,1,1
2025-08-10,1,7,6,6,5257,西丸侑太朗,41,36,6.75,雨,南,1,1
2025-08-10,1,8,1,1,4659,木下翔太,54,60,6.79,雨,南,4,4
2025-08-10,1,8,2,5,5315,浅井翼,16,20,6.81,雨,南,4,4
2025-08-10,1,8,3,4,5031,渡辺空依,40,58,6.79,雨,南,4,4
2025-08-10,1,8,4,3,3619,長谷川充,64,65,6.89,雨,南,4,4
2025-08-10,1,8,5,6,3834,細川明人,5,18,6.91,雨,南,4,4
2025-08-10,1,8,6,2,5226,藤田俊祐,39,35,6.79,雨,南,4,4
2025-08-10,1,9,1,1,4133,高橋正男,14,15,6.82,雨,南東,3,3
2025-08-10,1,9,2,4,4319,三宅潤,56,1,6.84,雨,南東,3,3
2025-08-10,1,9,3,5,5276,大島隆乃介,4,13,6.86,雨,南東,3,3
2025-08-10,1,9,4,2,4672,守屋大地,8,56,6.78,雨,南東,3,3
2025-08-10,1,9,5,3,3569,増田進,61,24,6.87,雨,南東,3,3
2025-08-10,1,9,6,6,4951,新田洋一,58,21,6.9,雨,南東,3,3
2025-08-10,1,10,1,1,4900,中田夕貴,19,61,6.81,雨,東,2,2
2025-08-10,1,10,2,2,5057,上田紗奈,47,27,6.85,雨,東,2,2
2025-08-10,1,10,3,6,4098,赤澤文香,35,19,6.87,雨,東,2,2
2025-08-10,1,10,4,5,4694,高田綾,49,25,6.82,雨,東,2,2
2025-08-10,1,10,5,4,4941,孫崎百世,20,55,6.85,雨,東,2,2
2025-08-10,1,10,6,3,3528,笠野友紀恵,23,4,6.84,雨,東,2,2
2025-08-10,1,11,1,1,5257,西丸侑太朗,41,36,6.79,雨,東,2,2
2025-08-10,1,11,2,5,4675,井手良太,27,14,6.85,雨,東,2,2
2025-08-10,1,11,3,3,5093,浦野海,25,62,6.87,雨,東,2,2
2025-08-10,1,11,4,6,4111,奥田誠,28,32,6.96,雨,東,2,2
2025-08-10,1,11,5,2,5278,田中駿兵,21,50,6.85,雨,東,2,2
2025-08-10,1,11,6,4,5279,石渡翔一郎,34,57,6.9,雨,東,2,2
2025-08-10,1,12,1,1,4847,佐藤隆太郎,17,40,6.72,雨,北東,1,1
2025-08-10,1,12,2,5,4140,梶野学志,52,16,6.88,雨,北東,1,1
2025-08-10,1,12,3,2,4659,木下翔太,54,60,6.86,雨,北東,1,1
2025-08-10,1,12,4,3,4379,桑島和宏,62,23,6.79,雨,北東,1,1
2025-08-10,1,12,5,6,5043,中村日向,15,63,6.8,雨,北東,1,1
2025-08-10,1,12,6,4,5015,高橋竜矢,45,5,6.8,雨,北東,1,1
2025-08-11,2,1,1,2,5031,渡辺空依,40,58,6.73,雨,南西,2,2
2025-08-11,2,1,2,1,3432,宮迫暢彦,13,47,6.82,雨,南西,2,2
2025-08-11,2,1,3,3,5315,浅井翼,16,20,6.76,雨,南西,2,2
2025-08-11,2,1,4,6,3246,星野政彦,29,28,6.77,雨,南西,2,2
2025-08-11,2,1,5,4,5244,黒田剛,48,7,6.79,雨,南西,2,2
2025-08-11,2,1,6,5,5407,中岡駿,51,22,6.8,雨,南西,2,2
2025-08-11,2,2,1,2,4691,水原慎,31,10,6.85,雨,南西,2,2
2025-08-11,2,2,2,6,4133,高橋正男,14,15,6.82,雨,南西,2,2
2025-08-11,2,2,3,5,5005,石田貴洋,9,64,6.78,雨,南西,2,2
2025-08-11,2,2,4,3,5276,大島隆乃介,4,13,6.84,雨,南西,2,2
2025-08-11,2,2,5,1,4098,赤澤文香,35,19,6.8,雨,南西,2,2
2025-08-11,2,2,6,4,3277,齋藤勇,11,66,6.85,雨,南西,2,2
2025-08-11,2,3,1,4,5043,中村日向,15,63,6.82,雨,南西,3,3
2025-08-11,2,3,2,2,4211,村田敦,36,6,6.88,雨,南西,3,3
2025-08-11,2,3,3,3,4672,守屋大地,8,56,6.8,雨,南西,3,3
2025-08-11,2,3,4,6,3619,長谷川充,64,65,6.95,雨,南西,3,3
2025-08-11,2,3,5,5,5279,石渡翔一郎,34,57,6.9,雨,南西,3,3
2025-08-11,2,3,6,1,3834,細川明人,5,18,6.9,雨,南西,3,3
2025-08-11,2,4,1,5,5245,倉富大誠,55,38,6.83,雨,西,2,2
2025-08-11,2,4,2,4,4694,高田綾,49,25,6.77,雨,西,2,2
2025-08-11,2,4,3,2,4140,梶野学志,52,16,6.87,雨,西,2,2
2025-08-11,2,4,4,1,3569,増田進,61,24,6.79,雨,西,2,2
2025-08-11,2,4,5,6,4900,中田夕貴,19,61,6.79,雨,西,2,2
2025-08-11,2,4,6,3,5171,清水未唯,18,34,6.92,雨,西,2,2
2025-08-11,2,5,1,4,5226,藤田俊祐,39,35,6.67,雨,西,1,1
2025-08-11,2,5,2,5,5057,上田紗奈,47,27,6.8,雨,西,1,1
2025-08-11,2,5,3,6,4379,桑島和宏,62,23,6.85,雨,西,1,1
2025-08-11,2,5,4,2,4941,孫崎百世,20,55,6.81,雨,西,1,1
2025-08-11,2,5,5,3,5152,丸山祐也,60,39,6.76,雨,西,1,1
2025-08-11,2,5,6,1,4111,奥田誠,28,32,6.82,雨,西,1,1
2025-08-11,2,6,1,5,4659,木下翔太,54,60,6.82,曇り,西,1,1
2025-08-11,2,6,2,1,4951,新田洋一,58,21,6.77,曇り,西,1,1
2025-08-11,2,6,3,2,5257,西丸侑太朗,41,36,6.74,曇り,西,1,1
2025-08-11,2,6,4,3,3246,星野政彦,29,28,6.81,曇り,西,1,1
2025-08-11,2,6,5,6,3528,笠野友紀恵,23,4,6.78,曇り,西,1,1
2025-08-11,2,6,6,4,4973,栗原直也,7,30,6.76,曇り,西,1,1
2025-08-11,2,7,1,5,5278,田中駿兵,21,50,6.72,曇り,北西,1,1
2025-08-11,2,7,2,1,4319,三宅潤,56,1,6.77,曇り,北西,1,1
2025-08-11,2,7,3,2,5005,石田貴洋,9,64,6.74,曇り,北西,1,1
2025-08-11,2,7,4,3,5198,奥村明日香,50,37,6.83,曇り,北西,1,1
2025-08-11,2,7,5,4,4847,佐藤隆太郎,17,40,6.73,曇り,北西,1,1
2025-08-11,2,7,6,6,5407,中岡駿,51,22,6.8,曇り,北西,1,1
2025-08-11,2,8,1,1,5015,高橋竜矢,45,5,6.78,曇り,西,1,1
2025-08-11,2,8,2,6,5093,浦野海,25,62,6.93,曇り,西,1,1
2025-08-11,2,8,3,3,3432,宮迫暢彦,13,47,6.82,曇り,西,1,1
2025-08-11,2,8,4,5,4691,水原慎,31,10,6.84,曇り,西,1,1
2025-08-11,2,8,5,2,5171,清水未唯,18,34,6.89,曇り,西,1,1
