開催日,日目,レース,参加判定,予測ROI,実際ROI,購入金額,払戻金,購入点数,購入15点,的中有無,実際3連単,実際オッズ
2025-03-21,3,11,参加,436.61806218388693,0.0,1500,0.0,15,6-3-1;6-1-4;6-1-3;6-2-1;6-1-5;6-4-1;6-1-2;4-6-1;5-6-1;5-1-6;3-2-1;4-1-6;4-1-2;6-5-1;3-6-2,0,1-3-2,6.0
2025-03-21,3,12,参加,469.16497529405757,0.0,1500,0.0,15,6-3-1;6-1-3;6-5-3;6-3-5;3-6-5;6-1-5;3-6-1;6-5-4;5-1-6;3-5-1;5-6-1;5-3-6;6-1-2;6-1-4;6-4-1,0,1-5-3,11.5
2025-03-22,4,1,参加,402.85157134975265,0.0,1500,0.0,15,4-6-2;5-4-2;4-3-2;5-2-4;4-2-3;6-2-1;4-2-5;6-4-2;6-4-1;2-4-1;4-3-6;4-2-6;3-4-2;5-3-4;4-2-1,0,1-2-5,15.4
2025-03-22,4,2,参加,481.34081544542494,0.0,1500,0.0,15,5-3-1;6-3-1;3-6-5;6-1-3;5-3-4;5-3-2;5-1-3;5-3-6;6-3-5;5-6-1;6-3-4;6-5-3;5-6-3;5-4-3;4-3-6,0,3-5-1,26.5
2025-03-22,4,3,参加,829.838632593794,300.0,1500,4500.0,15,6-5-3;6-5-4;5-2-6;2-6-5;6-3-5;3-6-5;6-5-2;5-6-3;5-6-4;5-3-6;6-2-5;2-5-6;5-6-2;5-4-6;5-2-3,1,5-3-6,45.0
2025-03-22,4,4,参加,325.11392822548765,0.0,1500,0.0,15,5-3-4;5-4-3;5-4-2;2-5-4;5-3-1;4-3-5;5-2-3;3-5-4;4-5-2;3-5-2;5-2-6;2-3-5;4-3-2;5-4-6;6-5-3,0,1-4-3,96.2
2025-03-22,4,5,参加,469.3172653135202,0.0,1500,0.0,15,6-4-2;6-5-4;6-4-3;6-4-1;2-4-6;6-2-4;5-4-3;6-4-5;2-5-4;4-3-6;2-6-4;4-6-3;4-2-6;5-6-4;4-6-5,0,2-6-1,230.6
2025-03-22,4,6,参加,365.04855399719156,0.0,1500,0.0,15,6-3-4;3-6-4;6-1-3;6-4-3;6-4-1;4-3-1;3-6-5;3-6-1;2-4-3;3-6-2;6-2-1;6-2-4;3-5-4;3-4-1;4-1-3,0,4-1-2,114.5
2025-03-22,4,7,参加,415.4395667114458,384.0,1500,5760.0,15,5-2-1;5-1-2;2-5-1;3-5-1;3-2-1;5-3-1;5-2-3;3-1-2;2-6-1;6-1-3;5-1-3;6-1-2;6-2-1;3-5-2;6-2-3,1,2-5-1,57.6
2025-03-22,4,8,参加,527.2332258325198,0.0,1500,0.0,15,6-1-4;6-1-5;6-5-1;5-6-1;6-4-1;5-1-4;5-4-1;5-1-6;6-1-3;6-2-1;6-3-1;4-6-1;5-6-4;6-5-4;1-5-4,0,1-2-6,19.0
2025-03-22,4,9,参加,613.718876989025,0.0,1500,0.0,15,5-4-3;3-4-5;3-4-6;5-3-4;6-3-4;4-3-6;3-6-4;4-5-3;3-5-4;3-6-5;6-4-3;4-3-1;4-3-5;5-4-1;5-3-6,0,1-3-4,7.1
2025-03-22,4,10,参加,356.79527768330934,294.0,1500,4410.0,15,6-1-3;6-3-1;3-6-1;6-3-4;3-6-4;4-3-1;5-4-3;5-3-4;6-1-4;6-4-3;4-3-6;6-4-1;3-1-6;3-6-5;3-5-1,1,4-3-1,44.1
2025-03-22,4,11,参加,349.9973661051873,0.0,1500,0.0,15,6-4-1;4-6-2;6-2-1;6-4-2;6-5-4;4-6-1;2-5-6;6-1-4;2-6-1;6-1-3;4-2-6;6-1-2;2-4-1;6-1-5;5-2-4,0,1-6-3,49.5
2025-03-22,4,12,参加,479.1151262765843,0.0,1500,0.0,15,6-5-1;6-2-5;6-5-3;6-3-5;5-6-1;5-3-1;3-6-5;5-2-6;2-5-6;5-2-1;6-5-4;3-6-2;6-5-2;5-6-4;3-5-6,0,1-2-3,6.0
2025-03-23,5,1,参加,362.1865447317032,0.0,1500,0.0,15,4-3-2;3-2-4;5-3-2;3-2-5;4-2-3;5-3-4;2-3-4;2-3-1;2-5-4;3-4-2;4-3-5;4-2-5;3-5-4;3-4-5;5-3-1,0,1-5-3,18.4
2025-03-23,5,2,参加,728.3023778495461,0.0,1500,0.0,15,6-5-4;6-5-2;6-5-3;2-6-5;6-3-5;5-2-6;5-6-3;2-5-6;5-6-2;6-2-5;5-4-6;6-5-1;5-6-4;6-4-5;6-2-1,0,1-2-4,45.6
2025-03-23,5,3,参加,512.6952456296146,0.0,1500,0.0,15,3-4-6;4-3-6;6-4-2;4-6-2;6-4-1;4-6-3;6-2-4;6-4-3;5-6-4;6-5-4;4-6-5;2-4-6;5-4-2;3-4-1;3-4-5,0,4-1-2,22.3
2025-03-23,5,4,参加,518.5935193884621,0.0,1500,0.0,15,5-6-1;6-2-1;6-1-5;6-4-2;6-4-1;6-5-1;2-6-4;6-5-2;6-5-4;5-6-2;5-1-6;1-6-5;5-2-6;2-6-1;6-3-2,0,1-3-2,19.9
2025-03-23,5,5,参加,367.43910470317195,0.0,1500,0.0,15,6-3-1;6-3-4;3-6-5;6-2-1;2-3-6;6-3-5;5-3-1;3-2-1;4-3-1;6-3-2;5-6-1;5-3-6;6-5-3;6-4-3;5-1-6,0,1-6-2,20.8
2025-03-23,5,6,参加,386.75441240966137,0.0,1500,0.0,15,5-3-1;5-3-4;5-4-3;3-4-1;6-3-1;3-5-1;6-1-3;4-3-1;3-6-5;3-1-5;5-3-6;3-4-5;5-1-3;6-3-4;3-6-4,0,1-6-4,87.0
2025-03-23,5,7,参加,493.8348090339976,0.0,1500,0.0,15,6-2-1;5-6-1;6-4-1;6-1-5;6-1-3;6-5-1;5-1-6;6-5-4;6-2-4;4-6-2;1-6-5;6-4-2;5-2-1;5-1-4;5-1-2,0,1-4-5,44.0
2025-03-23,5,8,参加,452.03853932195494,0.0,1500,0.0,15,5-2-1;5-1-2;5-3-1;6-5-1;2-5-1;5-3-2;5-2-3;6-1-2;5-6-1;5-1-4;3-5-1;2-5-4;5-2-6;6-1-5;5-2-4,0,1-2-4,5.2
2025-03-23,5,9,参加,524.3291745711147,0.0,1500,0.0,15,6-1-3;6-5-1;6-1-4;6-3-1;5-6-1;6-1-5;3-6-5;5-3-1;6-1-2;6-4-1;5-1-4;5-1-6;6-2-1;2-6-1;3-5-1,0,1-3-6,20.5
2025-03-23,5,10,参加,490.6227467406435,0.0,1500,0.0,15,6-3-1;6-1-4;6-1-3;6-1-2;6-4-1;6-3-4;2-6-1;6-2-4;3-6-2;6-1-5;6-2-1;3-2-6;4-3-6;6-5-1;4-6-3,0,3-1-2,28.6
2025-03-23,5,11,参加,332.5047274477702,0.0,1500,0.0,15,5-3-1;5-2-4;5-4-3;5-3-4;6-1-3;5-1-2;5-1-4;2-4-5;4-1-2;5-2-1;3-2-5;4-5-3;5-4-1;3-5-1;4-3-1,0,1-2-3,3.8
2025-03-23,5,12,参加,694.5655829391887,0.0,1500,0.0,15,5-3-4;5-4-3;5-3-1;3-5-1;5-4-1;4-5-3;3-5-4;3-4-5;5-1-4;5-4-2;5-2-4;3-5-2;5-3-6;4-3-5;6-5-1,0,3-1-4,25.7
2025-03-24,6,1,参加,588.2639822204324,0.0,1500,0.0,15,6-5-4;6-5-1;5-4-2;5-6-4;5-4-1;5-6-1;2-5-4;5-6-2;6-2-5;6-5-2;5-6-3;5-2-6;5-2-4;5-4-6;2-6-5,0,1-2-5,12.5
2025-03-24,6,2,参加,500.0098088875447,0.0,1500,0.0,15,2-6-5;5-2-4;5-4-2;4-6-2;6-5-4;4-2-5;5-6-1;2-5-4;5-4-1;5-6-4;6-1-2;6-4-2;5-6-2;2-6-4;6-5-1,0,1-5-6,57.0
2025-03-24,6,3,参加,425.88387685232084,0.0,1500,0.0,15,6-1-3;2-6-1;3-6-2;6-2-1;6-1-2;6-5-1;5-2-3;6-2-5;6-1-5;5-2-1;3-6-1;2-6-3;5-6-2;3-2-1;6-2-3,0,1-2-5,7.9
2025-03-24,6,4,参加,393.0513752961048,0.0,1500,0.0,15,6-2-3;6-4-2;6-3-2;6-4-3;2-6-3;6-3-4;3-6-2;4-3-2;2-4-6;3-2-4;6-1-2;4-6-3;3-2-6;6-4-1;3-4-2,0,6-5-2,618.4
2025-03-24,6,5,参加,349.116884634886,0.0,1500,0.0,15,5-4-2;2-5-4;5-6-1;6-2-1;5-3-4;5-1-4;4-6-2;5-2-1;4-2-5;6-5-4;6-4-2;4-2-1;6-4-1;6-1-4;5-2-3,0,3-1-2,90.9
2025-03-24,6,6,参加,536.5602760507486,0.0,1500,0.0,15,5-4-3;4-3-2;4-2-3;2-5-4;2-4-3;5-2-3;4-5-3;4-2-5;2-5-3;2-4-5;5-2-4;3-2-4;5-4-2;3-4-5;3-2-5,0,3-4-6,85.9
2025-03-24,6,7,参加,855.1537473505755,0.0,1500,0.0,15,6-5-1;6-5-4;6-5-3;6-3-5;6-1-5;5-3-6;5-6-3;5-6-1;6-4-1;6-3-1;6-1-4;5-6-4;3-6-5;4-6-3;6-4-5,0,1-6-3,19.3
2025-03-24,6,8,参加,247.73113349854583,0.0,1500,0.0,15,5-1-3;5-1-2;5-2-1;5-2-4;5-1-4;2-5-1;3-5-1;4-1-2;5-3-1;5-4-1;4-2-1;1-5-4;3-1-2;3-4-1;5-3-2,0,2-6-4,921.2
2025-03-24,6,9,参加,547.0455091819274,0.0,1500,0.0,15,6-1-3;6-5-1;6-3-1;6-1-4;5-6-1;6-1-5;3-6-5;6-4-1;5-4-3;5-3-4;5-6-4;4-6-1;5-1-4;6-5-4;5-4-1,0,1-3-5,7.9
2025-03-24,6,10,参加,370.57165171505306,0.0,1500,0.0,15,6-3-1;6-5-1;5-3-6;5-3-1;5-4-3;5-3-4;6-5-4;6-4-1;3-6-1;4-6-3;6-3-4;6-1-2;6-2-1;4-3-6;6-5-3,0,3-1-4,57.8
2025-03-24,6,11,参加,267.51623639880677,0.0,1500,0.0,15,6-1-3;4-2-1;4-3-1;2-4-1;5-3-1;3-2-1;6-3-1;4-1-3;5-3-2;5-3-4;4-3-2;2-5-1;5-1-4;5-2-3;6-1-2,0,1-4-3,14.5
2025-03-24,6,12,参加,453.6161676134018,0.0,1500,0.0,15,6-1-3;6-3-1;3-6-5;3-6-2;2-6-3;3-2-6;6-2-4;2-5-6;6-2-3;6-3-4;6-2-1;6-1-2;2-6-1;6-3-5;6-3-2,0,1-3-5,11.4
2025-03-31,1,1,参加,414.400095066749,0.0,1500,0.0,15,5-3-2;3-5-2;5-3-4;5-3-1;5-2-4;3-2-5;5-4-3;5-4-2;4-3-2;4-5-3;4-2-5;5-1-3;2-5-4;3-6-5;1-5-3,0,2-1-5,34.6
2025-03-31,1,2,参加,405.3166703662545,0.0,1500,0.0,15,6-3-1;4-6-1;4-3-6;6-4-1;6-3-4;4-3-1;4-6-2;6-4-3;4-2-1;6-2-1;6-1-2;4-3-2;6-4-2;2-6-1;2-6-4,0,1-3-4,27.8
2025-03-31,1,3,参加,419.34169328440083,0.0,1500,0.0,15,5-3-2;3-5-2;5-3-4;5-3-6;5-3-1;3-6-5;6-3-5;5-6-3;6-5-3;2-3-6;6-2-3;4-5-3;4-3-2;3-6-2;3-2-5,0,3-2-1,29.7
2025-03-31,1,5,参加,358.76785623053917,0.0,1500,0.0,15,6-2-5;3-2-5;3-5-2;5-2-6;2-6-5;2-3-5;2-5-3;2-5-6;2-5-4;5-3-2;2-6-1;2-4-5;5-2-1;5-2-3;2-6-3,0,1-2-5,6.3
2025-03-31,1,6,参加,240.8296306714111,0.0,1500,0.0,15,4-3-1;6-1-3;6-3-1;4-2-3;4-1-3;3-6-4;3-4-2;2-4-3;3-6-1;6-3-4;6-4-3;3-1-6;3-6-2;2-3-1;6-4-1,0,3-4-1,19.2
2025-03-31,1,8,参加,699.5766828727826,0.0,1500,0.0,15,5-3-2;5-2-4;5-2-3;5-4-2;5-3-4;5-4-3;2-5-4;2-5-3;5-3-1;4-5-3;2-4-5;3-5-2;2-5-1;5-1-2;3-5-4,0,1-2-3,7.2
2025-03-31,1,9,参加,571.3321283832934,0.0,1500,0.0,15,6-1-3;6-3-1;6-1-2;3-2-6;3-1-2;6-3-2;3-2-1;6-2-3;6-2-1;2-6-1;3-6-2;2-3-1;2-6-3;3-6-1;1-6-3,0,1-2-6,5.6
2025-03-31,1,11,参加,289.93177662110605,0.0,1500,0.0,15,6-3-1;6-1-2;3-2-4;6-1-3;3-4-2;4-3-2;2-4-3;5-1-2;4-3-1;3-6-2;3-1-2;2-6-1;3-2-1;5-2-4;2-3-1,0,1-3-2,9.0
2025-03-31,1,12,参加,386.00883114996856,0.0,1500,0.0,15,6-4-1;6-1-4;5-4-1;5-1-4;6-2-4;4-6-1;4-6-2;6-3-1;5-2-1;5-2-4;6-4-2;2-4-1;6-1-2;4-2-1;5-1-2,0,1-2-4,6.6
2025-04-01,2,1,参加,417.18825426812185,0.0,1500,0.0,15,5-3-2;5-3-4;5-3-1;5-4-3;5-2-4;5-4-2;2-5-4;2-5-3;5-2-3;5-1-4;5-1-2;5-1-3;4-5-1;4-3-5;4-5-2,0,4-1-2,54.1
2025-04-01,2,2,参加,734.8735196015576,0.0,1500,0.0,15,2-5-3;6-2-3;2-3-6;2-6-3;5-2-3;5-3-2;2-6-5;3-2-5;6-2-5;3-6-2;6-3-2;3-5-2;5-2-6;2-5-1;2-6-1,0,3-1-2,21.2
2025-04-01,2,3,参加,520.4654844928084,0.0,1500,0.0,15,6-3-5;6-3-4;6-5-3;3-6-5;6-1-3;6-3-2;5-3-4;5-6-3;2-6-3;6-2-3;5-3-2;3-5-2;6-4-3;6-5-4;3-6-2,0,4-2-1,146.6
2025-04-01,2,4,参加,521.8225086556947,342.6666666666667,1500,5140.0,15,5-2-4;5-4-2;5-3-4;5-3-2;2-5-4;3-4-2;3-4-5;5-4-3;3-2-4;3-5-2;4-3-2;5-2-3;3-2-5;4-2-5;2-4-3,1,3-4-5,51.4
2025-04-01,2,5,参加,278.7257342096074,0.0,1500,0.0,15,4-5-3;6-5-3;3-6-5;6-5-1;5-4-3;6-2-5;6-3-5;5-3-2;5-3-4;5-1-2;3-5-4;3-5-1;5-2-6;5-6-1;6-5-4,0,2-1-5,22.4
2025-04-01,2,6,参加,244.70439619120748,0.0,1500,0.0,15,5-4-3;5-1-4;5-3-4;4-1-3;5-4-1;4-3-1;4-5-1;4-2-1;4-5-3;5-1-3;5-4-2;5-3-1;4-2-3;3-4-1;4-3-5,0,1-4-3,4.8
2025-04-01,2,7,参加,379.03475225977326,0.0,1500,0.0,15,6-1-4;6-4-1;6-1-5;6-5-4;5-1-6;6-2-1;2-6-5;1-6-5;6-1-2;3-6-1;6-5-3;2-6-1;6-1-3;5-3-6;1-6-4,0,1-2-5,12.6
2025-04-01,2,8,参加,512.9383005010021,0.0,1500,0.0,15,5-2-1;2-5-4;5-2-4;2-5-1;5-1-2;5-4-2;4-2-5;4-2-1;5-1-4;2-4-1;2-5-3;5-2-3;3-2-1;3-2-4;5-4-3,0,1-4-2,8.3
2025-04-01,2,9,参加,871.6476408084427,0.0,1500,0.0,15,6-3-1;6-4-1;6-2-1;6-1-3;6-2-4;6-1-4;6-1-2;6-2-3;6-4-3;6-3-2;6-5-1;5-6-1;6-4-2;4-6-3;6-1-5,0,3-1-2,95.9
2025-04-01,2,10,参加,466.488843188733,2092.0,1500,31380.0,15,6-1-3;6-3-1;3-6-1;3-1-6;6-3-4;6-4-1;3-2-6;6-1-4;4-1-3;4-6-1;2-6-1;4-3-1;6-1-2;1-6-3;3-1-2,1,3-2-6,313.8
2025-04-01,2,11,参加,742.3385232555768,0.0,1500,0.0,15,6-5-3;6-2-5;6-3-5;6-1-5;6-2-3;6-5-2;6-3-1;6-5-1;6-1-3;2-5-6;6-1-2;3-6-5;2-6-5;2-6-3;6-3-2,0,3-1-2,33.3
2025-04-01,2,12,参加,595.1687748783401,0.0,1500,0.0,15,6-1-3;6-5-1;5-2-6;6-2-1;2-6-1;2-5-6;2-6-3;6-1-2;5-6-2;2-6-5;6-1-5;6-2-5;5-6-1;6-5-3;3-2-6,0,2-1-6,21.3
2025-04-02,3,1,参加,417.9651142683503,0.0,1500,0.0,15,5-3-4;4-3-5;4-3-1;5-4-3;3-5-4;4-5-3;4-1-3;5-3-2;4-3-2;3-5-1;4-2-3;5-1-4;3-6-5;3-4-2;1-5-3,0,1-2-3,10.7
2025-04-02,3,2,参加,576.4539950346903,0.0,1500,0.0,15,6-5-3;6-2-5;6-3-5;6-5-2;2-6-5;5-3-6;5-2-6;3-6-5;5-6-1;5-6-2;5-3-2;6-3-1;6-3-2;5-2-3;2-5-3,0,1-5-3,23.8
2025-04-02,3,3,参加,304.460142000727,0.0,1500,0.0,15,4-2-3;3-2-4;4-3-2;3-4-2;4-2-1;6-3-4;4-3-1;3-6-2;2-3-4;6-2-4;2-4-6;3-2-1;4-3-6;6-4-2;6-4-1,0,2-4-1,23.6
2025-04-02,3,4,参加,356.86602818575386,0.0,1500,0.0,15,5-2-1;3-5-1;5-4-1;5-3-1;2-5-1;4-1-5;6-5-1;5-1-2;2-5-4;4-1-2;5-6-1;4-2-1;5-1-4;5-4-3;4-2-5,0,1-5-2,8.4
2025-04-02,3,5,参加,560.7546559160737,0.0,1500,0.0,15,6-1-5;6-5-1;6-1-2;5-6-1;6-3-1;2-6-5;6-5-3;5-3-1;5-2-1;2-5-1;6-5-2;6-2-1;6-3-5;3-5-1;3-6-1,0,1-5-3,9.6
2025-04-02,3,6,参加,387.3337212165791,0.0,1500,0.0,15,6-1-3;3-6-4;3-6-1;3-6-5;6-3-1;6-3-4;3-4-6;3-4-1;4-3-1;5-3-4;3-5-1;4-1-3;3-1-5;3-6-2;5-1-3,0,1-2-5,80.4
2025-04-02,3,7,参加,650.0741944135794,0.0,1500,0.0,15,6-5-1;6-5-4;5-6-1;6-5-3;6-4-1;6-1-5;6-3-5;6-3-1;6-1-4;5-3-6;3-6-5;6-5-2;5-6-3;6-2-4;6-4-5,0,1-5-3,26.8
2025-04-02,3,8,参加,348.34352040548436,0.0,1500,0.0,15,5-2-4;5-4-2;2-5-4;4-2-1;2-4-1;3-2-4;5-4-1;4-2-3;4-2-5;3-4-2;4-3-2;2-4-3;2-3-4;3-2-1;2-5-1,0,2-1-3,37.3
2025-04-02,3,9,参加,708.6502670388641,0.0,1500,0.0,15,5-3-4;5-2-3;5-3-1;6-5-3;5-4-3;5-3-6;2-5-6;5-6-1;5-3-2;5-2-6;6-3-5;5-2-1;5-6-2;2-5-3;2-6-5,0,3-1-2,69.5
2025-04-02,3,10,参加,407.72198917207794,0.0,1500,0.0,15,5-2-4;2-4-5;5-4-2;5-2-1;2-5-4;5-1-2;4-2-1;4-2-5;5-3-2;3-2-1;2-5-1;2-3-4;4-3-2;5-1-4;3-2-4,0,1-3-4,12.1
2025-04-02,3,11,参加,402.156799029321,0.0,1500,0.0,15,6-1-3;6-1-2;6-3-1;5-2-1;6-5-1;2-6-1;6-2-1;5-3-1;6-1-5;5-6-1;5-1-2;3-6-1;6-2-5;3-6-2;3-5-1,0,1-4-5,38.6
2025-04-02,3,12,参加,806.0440532930531,0.0,1500,0.0,15,3-6-5;6-3-1;6-3-5;3-6-1;6-5-3;5-3-6;6-1-5;6-3-4;6-1-3;4-3-6;6-1-4;6-5-4;3-5-6;6-4-1;6-4-3,0,1-3-5,7.7
2025-04-03,4,1,参加,297.4851466156976,0.0,1500,0.0,15,3-6-2;2-3-1;3-2-1;2-3-6;3-2-4;2-6-3;3-2-6;4-3-2;6-1-3;3-6-1;2-3-4;5-3-2;4-2-1;6-3-1;4-2-3,0,1-3-4,7.6
2025-04-03,4,2,参加,785.7376256895193,0.0,1500,0.0,15,6-5-3;6-3-5;6-3-1;5-6-3;6-5-1;5-3-6;5-6-1;6-1-5;2-6-5;6-5-2;5-6-2;6-3-2;5-3-2;6-2-1;5-2-6,0,1-3-6,7.6
2025-04-03,4,3,参加,462.7934327461408,1278.6666666666667,1500,19180.0,15,5-3-2;2-5-3;5-2-3;5-3-4;3-2-5;2-5-4;3-5-2;4-2-3;5-4-2;5-2-1;5-2-4;4-3-5;4-2-5;2-4-3;3-4-5,1,2-4-3,191.8
2025-04-03,4,4,参加,813.6088220772585,0.0,1500,0.0,15,6-5-1;6-1-5;6-3-1;6-2-1;6-5-4;6-5-3;6-3-5;6-4-1;6-5-2;6-1-4;6-2-5;2-6-5;5-6-2;5-2-6;6-1-3,0,1-2-5,13.3
2025-04-03,4,5,参加,445.12571589844356,0.0,1500,0.0,15,6-2-3;3-6-2;3-2-1;5-3-2;5-2-3;6-1-2;3-2-5;6-2-1;2-5-3;6-1-3;2-6-3;6-3-2;3-5-2;6-3-1;2-5-1,0,1-3-2,7.4
2025-04-03,4,6,参加,200.7784971911554,0.0,1500,0.0,15,3-2-1;5-3-1;4-1-3;2-3-1;5-3-2;3-1-2;4-3-1;5-1-2;5-2-1;5-3-4;4-1-2;2-1-3;3-1-4;6-1-3;4-2-1,0,1-4-2,18.2
2025-04-03,4,7,参加,438.1535796357759,0.0,1500,0.0,15,6-2-1;6-4-2;6-2-4;6-4-1;5-6-1;4-6-2;6-2-5;2-6-1;4-2-6;2-6-5;5-1-6;6-1-2;6-1-5;5-6-2;5-2-1,0,2-1-4,21.0
2025-04-03,4,8,参加,424.1371031750633,0.0,1500,0.0,15,5-2-4;5-4-2;2-5-4;4-2-5;4-2-1;2-4-1;5-1-4;5-1-2;5-4-1;5-4-3;2-4-3;4-5-2;4-1-5;5-2-1;4-1-2,0,1-4-3,16.6
2025-04-03,4,10,参加,418.3119612976744,0.0,1500,0.0,15,5-4-3;5-1-4;5-1-2;5-2-4;4-5-3;5-4-1;2-5-4;3-5-4;5-4-6;5-2-1;5-3-1;4-5-1;5-4-2;5-3-4;2-5-1,0,1-2-5,13.7
2025-04-03,4,11,参加,444.68015332203333,0.0,1500,0.0,15,3-6-2;3-2-6;2-6-3;5-2-3;5-3-4;3-2-4;6-3-4;6-1-3;2-3-6;6-3-1;2-3-4;5-4-3;3-6-5;4-2-3;6-1-2,0,3-1-5,40.9
2025-04-03,4,12,参加,357.19103980335336,0.0,1500,0.0,15,6-1-2;6-1-3;6-2-1;2-6-1;5-2-1;6-3-1;2-6-3;3-6-2;2-3-1;3-2-1;5-1-2;3-2-6;2-5-1;3-1-2;6-1-4,0,1-3-4,8.5
2025-04-07,1,1,参加,575.8346077932957,0.0,1500,0.0,15,6-2-3;6-2-1;6-2-4;6-1-3;6-1-2;6-3-1;3-6-2;6-1-4;2-6-5;6-3-4;6-3-2;6-4-2;6-4-3;5-6-1;6-4-1,0,3-4-6,35.5
2025-04-07,1,2,参加,717.8149954288491,0.0,1500,0.0,15,2-6-5;6-3-2;3-6-2;6-2-5;6-3-5;6-5-3;6-5-2;5-6-2;6-2-1;5-3-6;2-3-6;5-6-3;5-2-6;3-5-2;5-2-3,0,4-6-1,377.7
2025-04-07,1,3,参加,601.3378675175181,0.0,1500,0.0,15,5-2-4;6-2-5;2-6-5;2-5-4;5-2-6;6-5-2;6-5-4;5-3-6;5-6-2;5-3-2;5-2-3;2-5-3;6-5-3;3-2-5;4-6-2,0,3-6-5,176.4
2025-04-07,1,4,参加,424.12794142201847,0.0,1500,0.0,15,5-3-1;6-5-3;5-6-1;5-2-6;5-2-3;5-3-6;6-3-5;6-5-4;2-5-3;5-4-3;3-5-4;5-6-2;2-5-1;2-6-5;3-5-6,0,4-1-3,148.2
2025-04-07,1,5,参加,329.51582578961023,0.0,1500,0.0,15,5-2-3;3-6-2;5-3-4;5-3-2;3-2-5;3-5-2;3-6-5;6-3-4;5-3-1;5-4-2;5-2-4;3-5-1;5-4-3;3-5-4;2-3-5,0,1-3-4,19.0
2025-04-07,1,6,参加,683.0682742318443,0.0,1500,0.0,15,3-6-5;5-3-1;3-5-4;5-3-4;6-3-4;6-3-1;3-6-1;3-6-4;3-6-2;6-3-5;3-5-1;6-1-3;5-4-3;3-2-5;3-5-2,0,1-4-2,35.9
2025-04-07,1,7,参加,1161.357168742907,0.0,1500,0.0,15,6-2-5;6-5-3;6-5-2;6-3-5;6-5-4;5-6-2;6-2-1;5-6-3;6-1-5;6-2-3;3-6-5;6-3-2;6-2-4;5-6-4;2-6-5,0,5-6-1,69.9
2025-04-07,1,9,参加,536.0346125982685,0.0,1500,0.0,15,5-6-1;5-3-1;6-1-5;6-3-1;6-5-1;3-5-1;6-1-3;5-1-4;5-1-6;6-2-1;1-6-5;6-1-4;3-6-1;5-1-2;4-1-5,0,1-2-3,7.3
2025-04-07,1,10,参加,563.6326856297092,0.0,1500,0.0,15,2-5-4;5-2-4;5-2-1;2-4-5;6-2-4;5-2-6;2-5-6;6-2-5;4-2-5;5-2-3;5-4-2;6-2-1;5-3-2;6-1-2;6-5-1,0,1-4-5,78.3
2025-04-07,1,11,参加,435.11812027803705,0.0,1500,0.0,15,5-2-1;2-6-1;5-2-4;6-1-2;5-6-1;5-1-2;6-1-4;6-2-1;2-5-4;5-3-1;6-1-3;6-5-1;2-5-1;6-3-1;6-1-5,0,4-5-1,142.3
2025-04-07,1,12,参加,561.7222695410007,0.0,1500,0.0,15,5-2-3;5-3-2;5-2-1;3-2-5;3-2-6;2-5-3;2-5-6;3-2-1;3-6-2;2-3-5;2-5-4;2-3-1;3-5-2;3-2-4;5-2-4,0,1-2-3,7.8
2025-04-08,2,1,参加,524.7004858286289,0.0,1500,0.0,15,5-6-4;6-5-4;5-4-3;5-4-2;4-6-5;5-3-4;4-5-3;5-2-4;4-2-5;2-5-4;4-5-6;6-4-5;3-4-5;5-4-6;6-4-2,0,4-1-2,24.2
2025-04-08,2,2,参加,778.2724890508894,0.0,1500,0.0,15,6-2-5;6-2-3;5-6-2;6-5-3;5-3-2;5-3-6;5-6-3;6-3-5;6-5-2;6-5-4;2-6-5;6-2-1;3-5-2;6-5-1;5-6-4,0,1-4-5,47.4
2025-04-08,2,3,参加,472.98022153398784,0.0,1500,0.0,15,6-2-3;4-6-2;4-3-2;6-2-1;6-1-2;6-3-2;4-2-6;2-6-3;2-4-3;3-4-2;6-4-2;4-3-6;2-3-6;3-2-4;2-6-1,0,1-3-6,26.1
2025-04-08,2,4,参加,623.0151074141139,0.0,1500,0.0,15,6-5-4;2-6-5;6-5-2;6-5-3;5-6-2;5-3-6;6-3-5;6-4-5;4-5-6;5-3-2;5-6-3;6-2-1;6-4-2;5-2-6;6-4-1,0,1-2-6,14.7
2025-04-08,2,5,参加,359.27594006114794,0.0,1500,0.0,15,6-3-4;6-4-1;6-3-1;6-4-3;5-1-4;5-4-3;4-6-1;3-6-4;6-5-4;6-2-4;4-3-2;6-4-2;3-5-4;5-3-4;5-6-1,0,4-1-2,68.8
2025-04-08,2,6,参加,373.27660630594306,0.0,1500,0.0,15,4-2-3;3-4-1;6-3-4;4-6-2;3-6-4;4-6-3;6-4-3;6-1-3;4-3-6;2-4-3;3-4-2;6-1-4;4-1-3;3-4-6;6-4-1,0,1-3-4,4.0
2025-04-08,2,7,参加,497.2129768087045,0.0,1500,0.0,15,3-6-5;5-3-4;6-3-5;3-4-5;3-5-2;6-5-3;3-5-4;4-3-5;4-5-3;5-3-6;5-4-3;3-6-4;3-5-6;5-6-3;4-3-6,0,3-2-4,109.8
2025-04-08,2,8,参加,448.1934556113493,0.0,1500,0.0,15,6-4-1;6-5-4;6-2-4;5-6-1;6-1-4;6-3-4;6-1-3;6-4-2;2-6-4;5-4-2;6-5-1;4-3-6;5-4-6;6-2-1;4-6-3,0,5-1-4,200.1
