開催日,日目,レース,グレード,レース名,優勝戦
2014-02-13,5,11,G1,Ｇ１第５７回四国地区選手権競走,False
2014-02-13,5,12,G1,Ｇ１第５７回四国地区選手権競走,False
2014-02-14,6,1,G1,Ｇ１第５７回四国地区選手権競走,False
2014-02-14,6,2,G1,Ｇ１第５７回四国地区選手権競走,False
2014-02-14,6,3,G1,Ｇ１第５７回四国地区選手権競走,False
2014-02-14,6,4,G1,Ｇ１第５７回四国地区選手権競走,False
2014-02-14,6,5,G1,Ｇ１第５７回四国地区選手権競走,False
2014-02-14,6,6,G1,Ｇ１第５７回四国地区選手権競走,False
2014-02-14,6,7,G1,Ｇ１第５７回四国地区選手権競走,False
2014-02-14,6,8,G1,Ｇ１第５７回四国地区選手権競走,False
2014-02-14,6,9,G1,Ｇ１第５７回四国地区選手権競走,False
2014-02-14,6,10,G1,Ｇ１第５７回四国地区選手権競走,False
2014-02-14,6,11,G1,Ｇ１第５７回四国地区選手権競走,False
2014-02-14,6,12,G1,Ｇ１第５７回四国地区選手権競走,True
2014-02-20,1,1,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-20,1,2,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-20,1,3,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-20,1,4,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-20,1,5,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-20,1,6,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-20,1,7,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-20,1,8,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-20,1,9,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-20,1,10,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-20,1,11,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-20,1,12,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-21,2,1,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-21,2,2,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-21,2,3,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-21,2,4,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-21,2,5,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-21,2,6,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-21,2,7,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-21,2,8,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-21,2,9,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-21,2,10,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-21,2,11,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-21,2,12,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-22,3,1,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-22,3,2,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-22,3,3,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-22,3,4,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-22,3,5,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-22,3,6,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-22,3,7,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-22,3,8,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-22,3,9,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-22,3,10,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-22,3,11,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-22,3,12,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-23,4,1,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-23,4,2,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-23,4,3,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-23,4,4,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-23,4,5,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-23,4,6,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-23,4,7,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-23,4,8,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-23,4,9,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-23,4,10,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-23,4,11,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-23,4,12,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-24,5,1,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-24,5,2,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-24,5,3,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-24,5,4,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-24,5,5,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-24,5,6,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-24,5,7,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-24,5,8,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-24,5,9,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-24,5,10,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-24,5,11,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-24,5,12,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-25,6,1,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-25,6,2,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-25,6,3,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-25,6,4,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-25,6,5,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-25,6,6,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-25,6,7,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-25,6,8,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-25,6,9,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-25,6,10,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,False
2014-02-25,6,11,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,True
2014-02-25,6,12,一般,丸亀市議会議長杯争奪Ｕ―３５男女Ｗ優勝戦,True
2014-03-01,1,1,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-01,1,2,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-01,1,3,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-01,1,4,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-01,1,5,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-01,1,6,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-01,1,7,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-01,1,8,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-01,1,9,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-01,1,10,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-01,1,11,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-01,1,12,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-02,2,1,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-02,2,2,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-02,2,3,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-02,2,4,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-02,2,5,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-02,2,6,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-02,2,7,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-02,2,8,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-02,2,9,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-02,2,10,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-02,2,11,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-02,2,12,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-03,3,1,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-03,3,2,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-03,3,3,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-03,3,4,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-03,3,5,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-03,3,6,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-03,3,7,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-03,3,8,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-03,3,9,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-03,3,10,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-03,3,11,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-03,3,12,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-04,4,1,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-04,4,2,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-04,4,3,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-04,4,4,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-04,4,5,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-04,4,6,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-04,4,7,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-04,4,8,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-04,4,9,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-04,4,10,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-04,4,11,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-04,4,12,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-05,5,1,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-05,5,2,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-05,5,3,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-05,5,4,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-05,5,5,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-05,5,6,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-05,5,7,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-05,5,8,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-05,5,9,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-05,5,10,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-05,5,11,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-05,5,12,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-06,6,1,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-06,6,2,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-06,6,3,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-06,6,4,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-06,6,5,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-06,6,6,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-06,6,7,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-06,6,8,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-06,6,9,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-06,6,10,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-06,6,11,G3,Ｇ３新鋭リーグ戦競走第１４戦,False
2014-03-06,6,12,G3,Ｇ３新鋭リーグ戦競走第１４戦,True
2014-03-12,1,1,一般,スポーツニッポンカップ,False
2014-03-12,1,2,一般,スポーツニッポンカップ,False
2014-03-12,1,3,一般,スポーツニッポンカップ,False
2014-03-12,1,4,一般,スポーツニッポンカップ,False
2014-03-12,1,5,一般,スポーツニッポンカップ,False
2014-03-12,1,6,一般,スポーツニッポンカップ,False
2014-03-12,1,7,一般,スポーツニッポンカップ,False
2014-03-12,1,8,一般,スポーツニッポンカップ,False
2014-03-12,1,9,一般,スポーツニッポンカップ,False
2014-03-12,1,10,一般,スポーツニッポンカップ,False
2014-03-12,1,11,一般,スポーツニッポンカップ,False
2014-03-12,1,12,一般,スポーツニッポンカップ,False
2014-03-13,2,1,一般,スポーツニッポンカップ,False
2014-03-13,2,2,一般,スポーツニッポンカップ,False
2014-03-13,2,3,一般,スポーツニッポンカップ,False
2014-03-13,2,4,一般,スポーツニッポンカップ,False
2014-03-13,2,5,一般,スポーツニッポンカップ,False
2014-03-13,2,6,一般,スポーツニッポンカップ,False
2014-03-13,2,7,一般,スポーツニッポンカップ,False
2014-03-13,2,8,一般,スポーツニッポンカップ,False
2014-03-13,2,9,一般,スポーツニッポンカップ,False
2014-03-13,2,10,一般,スポーツニッポンカップ,False
2014-03-13,2,11,一般,スポーツニッポンカップ,False
2014-03-13,2,12,一般,スポーツニッポンカップ,False
2014-03-14,3,1,一般,スポーツニッポンカップ,False
2014-03-14,3,2,一般,スポーツニッポンカップ,False
2014-03-14,3,3,一般,スポーツニッポンカップ,False
2014-03-14,3,4,一般,スポーツニッポンカップ,False
2014-03-14,3,5,一般,スポーツニッポンカップ,False
2014-03-14,3,6,一般,スポーツニッポンカップ,False
2014-03-14,3,7,一般,スポーツニッポンカップ,False
2014-03-14,3,8,一般,スポーツニッポンカップ,False
2014-03-14,3,9,一般,スポーツニッポンカップ,False
2014-03-14,3,10,一般,スポーツニッポンカップ,False
2014-03-14,3,11,一般,スポーツニッポンカップ,False
2014-03-14,3,12,一般,スポーツニッポンカップ,False
2014-03-15,4,1,一般,スポーツニッポンカップ,False
2014-03-15,4,2,一般,スポーツニッポンカップ,False
2014-03-15,4,3,一般,スポーツニッポンカップ,False
2014-03-15,4,4,一般,スポーツニッポンカップ,False
2014-03-15,4,5,一般,スポーツニッポンカップ,False
2014-03-15,4,6,一般,スポーツニッポンカップ,False
2014-03-15,4,7,一般,スポーツニッポンカップ,False
2014-03-15,4,8,一般,スポーツニッポンカップ,False
2014-03-15,4,9,一般,スポーツニッポンカップ,False
2014-03-15,4,10,一般,スポーツニッポンカップ,False
2014-03-15,4,11,一般,スポーツニッポンカップ,False
2014-03-15,4,12,一般,スポーツニッポンカップ,False
2014-03-16,5,1,一般,スポーツニッポンカップ,False
2014-03-16,5,2,一般,スポーツニッポンカップ,False
2014-03-16,5,3,一般,スポーツニッポンカップ,False
2014-03-16,5,4,一般,スポーツニッポンカップ,False
2014-03-16,5,5,一般,スポーツニッポンカップ,False
2014-03-16,5,6,一般,スポーツニッポンカップ,False
2014-03-16,5,7,一般,スポーツニッポンカップ,False
2014-03-16,5,8,一般,スポーツニッポンカップ,False
2014-03-16,5,9,一般,スポーツニッポンカップ,False
2014-03-16,5,10,一般,スポーツニッポンカップ,False
2014-03-16,5,11,一般,スポーツニッポンカップ,False
2014-03-16,5,12,一般,スポーツニッポンカップ,False
2014-03-17,6,1,一般,スポーツニッポンカップ,False
2014-03-17,6,2,一般,スポーツニッポンカップ,False
2014-03-17,6,3,一般,スポーツニッポンカップ,False
2014-03-17,6,4,一般,スポーツニッポンカップ,False
2014-03-17,6,5,一般,スポーツニッポンカップ,False
2014-03-17,6,6,一般,スポーツニッポンカップ,False
2014-03-17,6,7,一般,スポーツニッポンカップ,False
2014-03-17,6,8,一般,スポーツニッポンカップ,False
2014-03-17,6,9,一般,スポーツニッポンカップ,False
2014-03-17,6,10,一般,スポーツニッポンカップ,False
2014-03-17,6,11,一般,スポーツニッポンカップ,False
2014-03-17,6,12,一般,スポーツニッポンカップ,True
2014-03-20,1,1,一般,日本財団会長杯争奪ナイター王決定戦,False
2014-03-20,1,2,一般,日本財団会長杯争奪ナイター王決定戦,False
2014-03-20,1,3,一般,日本財団会長杯争奪ナイター王決定戦,False
2014-03-20,1,4,一般,日本財団会長杯争奪ナイター王決定戦,False
2014-03-20,1,5,一般,日本財団会長杯争奪ナイター王決定戦,False
2014-03-20,1,6,一般,日本財団会長杯争奪ナイター王決定戦,False
